epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6575.63818359375,0.7579144835472107
0,24,7179.7294921875,,
1,49,,6485.04296875,0.7630882263183594
1,49,6890.029296875,,
2,74,,6427.29833984375,0.7693830728530884
2,74,6820.09228515625,,
3,99,,6411.5166015625,0.7672325372695923
3,99,6774.1025390625,,
4,124,,6365.693359375,0.7714837789535522
4,124,6764.3515625,,
5,149,,6339.71533203125,0.7715370655059814
5,149,6730.1904296875,,
6,174,,6335.5693359375,0.7747629880905151
6,174,6709.716796875,,
7,199,,6265.876953125,0.7759702801704407
7,199,6673.96240234375,,
8,224,,6227.740234375,0.7845531105995178
8,224,6641.91845703125,,
9,249,,6191.48974609375,0.7829607725143433
9,249,6602.18115234375,,
10,274,,6145.02294921875,0.7878518104553223
10,274,6585.71240234375,,
11,299,,6082.98193359375,0.791093647480011
