epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,24,,0.26561853289604187,6634.66064453125,0.8219619393348694,0.8110873103141785
0,24,7324.2724609375,,,,
1,49,,0.2715814709663391,6692.2255859375,0.8199910521507263,0.8226169943809509
1,49,6986.80029296875,,,,
2,74,,0.2703593969345093,6647.98486328125,0.8329758644104004,0.8208499550819397
2,74,6939.42041015625,,,,
3,99,,0.266949862241745,6608.599609375,0.8372915387153625,0.826442539691925
3,99,6905.7841796875,,,,
4,124,,0.27407166361808777,6509.2626953125,0.8354504108428955,0.8356279730796814
4,124,6878.01318359375,,,,
5,149,,0.26948320865631104,6391.08349609375,0.839408278465271,0.8452553153038025
5,149,6847.92041015625,,,,
6,174,,0.2726399600505829,6462.02880859375,0.8397887945175171,0.8445925116539001
6,174,6814.32275390625,,,,
7,199,,0.270674467086792,6427.97119140625,0.8372965455055237,0.8510729670524597
7,199,6812.279296875,,,,
8,224,,0.275732159614563,6363.98828125,0.8446415662765503,0.8646453022956848
8,224,6777.9794921875,,,,
9,249,,0.273604154586792,6334.693359375,0.8410258889198303,0.8602898120880127
9,249,6765.72119140625,,,,
10,274,,0.27303603291511536,6346.5546875,0.8431671857833862,0.8641666769981384
10,274,6767.591796875,,,,
11,299,,0.28572407364845276,6296.42333984375,0.8503682613372803,0.868963360786438
11,299,6748.43115234375,,,,
12,324,,0.2817562520503998,6269.46826171875,0.8471837043762207,0.8637135028839111
12,324,6735.87841796875,,,,
13,349,,0.27682551741600037,6266.466796875,0.8534528613090515,0.8702580332756042
13,349,6698.083984375,,,,
14,374,,0.2837865352630615,6284.83154296875,0.8564842939376831,0.8593424558639526
14,374,6693.72119140625,,,,
15,399,,0.29046857357025146,6185.28466796875,0.857696533203125,0.8700506091117859
15,399,6666.07958984375,,,,
16,424,,0.28931593894958496,6118.05078125,0.8664446473121643,0.8690332770347595
16,424,6637.6572265625,,,,
17,449,,0.2878284454345703,6190.51318359375,0.8671877980232239,0.8585842847824097
17,449,6635.92578125,,,,
18,474,,0.2868402898311615,6090.8984375,0.8672938346862793,0.8717063665390015
18,474,6633.10107421875,,,,
19,499,,0.28564977645874023,6149.97705078125,0.8669283390045166,0.8607862591743469
19,499,6591.5048828125,,,,
20,524,,0.29804685711860657,6075.2001953125,0.8731674551963806,0.8664981126785278
20,524,6599.65380859375,,,,
21,549,,0.2928488850593567,6080.2763671875,0.8738086223602295,0.8663007020950317
21,549,6575.48974609375,,,,
22,574,,0.29151323437690735,6213.958984375,0.868574321269989,0.8641313910484314
22,574,6589.7177734375,,,,
23,599,,0.29360097646713257,6154.59716796875,0.8729783892631531,0.8633069396018982
23,599,6574.88720703125,,,,
24,624,,0.2908862233161926,6092.03271484375,0.871813952922821,0.8600939512252808
24,624,6562.42431640625,,,,
25,649,,0.29350966215133667,6070.8662109375,0.8751012086868286,0.8649605512619019
25,649,6577.474609375,,,,
26,674,,0.288147896528244,6148.27978515625,0.8693347573280334,0.8654972910881042
26,674,6561.4794921875,,,,
27,699,,0.3009653389453888,6035.1474609375,0.871820330619812,0.8705515265464783
27,699,6549.89990234375,,,,
28,724,,0.2964288294315338,6023.42333984375,0.881096601486206,0.8636772036552429
28,724,6542.2451171875,,,,
29,749,,0.29409095644950867,6097.1513671875,0.8751653432846069,0.861254870891571
29,749,6551.90966796875,,,,
30,774,,0.2967325448989868,6127.4765625,0.87753826379776,0.8705169558525085
30,774,6535.98486328125,,,,
31,799,,0.2958585321903229,6130.3359375,0.874011218547821,0.8679745197296143
31,799,6539.64697265625,,,,
32,824,,0.28532153367996216,6108.873046875,0.8809503316879272,0.8646794557571411
32,824,6538.14111328125,,,,
33,849,,0.2863916754722595,6152.48095703125,0.8618217706680298,0.8614176511764526
33,849,6535.64306640625,,,,
34,874,,0.2967241704463959,6175.220703125,0.8760366439819336,0.8763933777809143
34,874,6536.30224609375,,,,
35,899,,0.29279178380966187,6100.7724609375,0.8714675903320312,0.8687816262245178
35,899,6554.43310546875,,,,
36,924,,0.29151037335395813,6145.20849609375,0.873451292514801,0.8790310621261597
36,924,6530.9619140625,,,,
37,949,,0.2965737283229828,6069.35009765625,0.8742082715034485,0.8672582507133484
37,949,6518.98974609375,,,,
38,974,,0.29811200499534607,6074.6494140625,0.8812232613563538,0.8789196610450745
38,974,6525.203125,,,,
39,999,,0.29504093527793884,6074.50439453125,0.8714109063148499,0.877508282661438
39,999,6522.25,,,,
40,1024,,0.2934654653072357,6086.03173828125,0.8734707236289978,0.8744443655014038
40,1024,6513.60546875,,,,
41,1049,,0.3020290434360504,6077.9521484375,0.8766708970069885,0.8757300972938538
41,1049,6509.78759765625,,,,
42,1074,,0.3038043677806854,6063.47900390625,0.879340648651123,0.8772851824760437
42,1074,6494.77587890625,,,,
43,1099,,0.3016740381717682,6082.2890625,0.8793660402297974,0.8780710697174072
43,1099,6503.78759765625,,,,
44,1124,,0.299611359834671,6077.498046875,0.8802922964096069,0.8776601552963257
44,1124,6495.40185546875,,,,
45,1149,,0.2997957468032837,6061.0263671875,0.8789917826652527,0.8781701922416687
45,1149,6506.59619140625,,,,
46,1174,,0.29940569400787354,6066.1767578125,0.8786498308181763,0.8802531361579895
46,1174,6502.94921875,,,,
47,1199,,0.30140331387519836,6052.748046875,0.880668044090271,0.8810010552406311
47,1199,6502.23291015625,,,,
48,1224,,0.3013902008533478,6072.708984375,0.8803786635398865,0.8786702752113342
48,1224,6503.46044921875,,,,
49,1249,,0.3015047609806061,6081.91796875,0.8773586750030518,0.8771060109138489
49,1249,6494.23291015625,,,,
50,1274,,0.30106768012046814,6057.958984375,0.8775413036346436,0.8797846436500549
50,1274,6494.68701171875,,,,
51,1299,,0.301053911447525,6062.81005859375,0.8780525326728821,0.8800414800643921
51,1299,6501.09912109375,,,,
52,1324,,0.3009355962276459,6068.34375,0.8782150149345398,0.8799493908882141
52,1324,6499.17724609375,,,,
53,1349,,0.30086442828178406,6065.76611328125,0.878182053565979,0.879621148109436
53,1349,6499.046875,,,,
54,1374,,0.3007473945617676,6065.9326171875,0.8786806464195251,0.8800107836723328
54,1374,6496.630859375,,,,
55,1399,,0.3008151054382324,6062.708984375,0.8800555467605591,0.8796910643577576
55,1399,6502.9130859375,,,,
56,1424,,0.3011133670806885,6056.3310546875,0.8804252743721008,0.8788905143737793
56,1424,6493.31884765625,,,,
57,1449,,0.30080974102020264,6060.50048828125,0.8799777030944824,0.8796089887619019
57,1449,6491.55517578125,,,,
58,1474,,0.3010560870170593,6056.46533203125,0.8799125552177429,0.8796426653862
