epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4878.66357421875,0.8311619758605957
0,15,8361.3544921875,,
1,31,,4626.64208984375,0.8477643728256226
1,31,7753.3837890625,,
2,47,,4546.33544921875,0.8531615734100342
2,47,7565.23193359375,,
3,63,,4478.5419921875,0.8559263348579407
3,63,7504.35595703125,,
4,79,,4616.1298828125,0.8372451663017273
4,79,7438.1962890625,,
5,95,,4427.51171875,0.8596107959747314
5,95,7474.17578125,,
6,111,,4480.1552734375,0.8626550436019897
6,111,7380.07470703125,,
7,127,,4435.64892578125,0.8570637106895447
7,127,7425.82275390625,,
8,143,,4372.8251953125,0.8615133166313171
8,143,7352.99658203125,,
9,159,,4360.49267578125,0.860837996006012
9,159,7326.72265625,,
10,175,,4330.1953125,0.8590835928916931
10,175,7334.287109375,,
11,191,,4332.982421875,0.8600944876670837
11,191,7290.83837890625,,
12,207,,4296.10888671875,0.8570033311843872
12,207,7260.21728515625,,
13,223,,4351.02294921875,0.856827974319458
13,223,7297.84716796875,,
14,239,,4423.673828125,0.857652485370636
14,239,7298.83544921875,,
15,255,,4304.8671875,0.8576790690422058
15,255,7309.9736328125,,
16,271,,4376.98193359375,0.8564417362213135
16,271,7268.65380859375,,
17,287,,4270.88330078125,0.8577410578727722
17,287,7248.9521484375,,
18,303,,4270.22265625,0.8468802571296692
18,303,7239.87548828125,,
19,319,,4359.9365234375,0.8584622144699097
19,319,7211.9716796875,,
20,335,,4354.92333984375,0.8552528023719788
20,335,7206.20947265625,,
21,351,,4363.56640625,0.8558751344680786
21,351,7271.6904296875,,
22,367,,4268.73876953125,0.8571427464485168
22,367,7248.70654296875,,
23,383,,4374.18408203125,0.8498606085777283
23,383,7220.9970703125,,
24,399,,4272.9697265625,0.8546767830848694
24,399,7199.708984375,,
25,415,,4302.93505859375,0.8559003472328186
25,415,7235.587890625,,
26,431,,4245.447265625,0.8604539036750793
26,431,7177.3876953125,,
27,447,,4236.0283203125,0.8588045835494995
27,447,7178.30224609375,,
28,463,,4310.04736328125,0.8583981394767761
28,463,7183.34716796875,,
29,479,,4241.2412109375,0.8615085482597351
29,479,7140.26953125,,
30,495,,4379.95068359375,0.8515753746032715
30,495,7166.93017578125,,
31,511,,4340.8125,0.8545382022857666
31,511,7190.67333984375,,
32,527,,4374.63671875,0.8557329773902893
32,527,7195.19921875,,
33,543,,4234.44580078125,0.8578312397003174
33,543,7163.76416015625,,
34,559,,4242.4970703125,0.8567237257957458
34,559,7145.83056640625,,
35,575,,4271.81787109375,0.8570587635040283
35,575,7227.68310546875,,
36,591,,4267.6552734375,0.8575514554977417
36,591,7162.080078125,,
37,607,,4216.9296875,0.859411895275116
37,607,7125.462890625,,
38,623,,4256.0458984375,0.8650881052017212
38,623,7130.89697265625,,
39,639,,4192.89404296875,0.8653611540794373
39,639,7133.0078125,,
40,655,,4201.0849609375,0.8613439798355103
40,655,7116.72216796875,,
41,671,,4253.4267578125,0.8621018528938293
41,671,7139.21044921875,,
42,687,,4261.11376953125,0.858413815498352
42,687,7113.54248046875,,
43,703,,4265.1748046875,0.8579065203666687
43,703,7220.4443359375,,
44,719,,4250.27978515625,0.8634528517723083
44,719,7219.822265625,,
45,735,,4183.6982421875,0.8598904609680176
45,735,7112.44091796875,,
46,751,,4217.9833984375,0.8591597080230713
46,751,7101.85009765625,,
47,767,,4222.91796875,0.8601946234703064
47,767,7168.287109375,,
48,783,,4181.87548828125,0.8594602346420288
48,783,7104.548828125,,
49,799,,4258.50048828125,0.8692660331726074
49,799,7087.89208984375,,
