epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,7053.73095703125,0.6730071306228638
0,12,7373.47412109375,,
1,25,,6594.404296875,0.7581656575202942
1,25,7136.8974609375,,
2,38,,6536.70263671875,0.7574076056480408
2,38,6979.11376953125,,
3,51,,6596.02978515625,0.757148265838623
3,51,6932.6533203125,,
4,64,,6548.71826171875,0.7634221911430359
4,64,6922.34521484375,,
5,77,,6466.51806640625,0.7630139589309692
5,77,6898.26123046875,,
6,90,,6495.26953125,0.7659046649932861
6,90,6863.02978515625,,
7,103,,6429.40869140625,0.7633256912231445
7,103,6853.859375,,
8,116,,6439.966796875,0.7664909958839417
8,116,6839.29833984375,,
9,129,,6435.21044921875,0.7672449350357056
9,129,6822.24365234375,,
10,142,,6448.52978515625,0.7658431529998779
10,142,6824.4873046875,,
11,155,,6363.2568359375,0.7719236016273499
11,155,6802.61962890625,,
12,168,,6410.5244140625,0.7730239629745483
12,168,6784.7041015625,,
13,181,,6313.28564453125,0.774147629737854
13,181,6777.2861328125,,
14,194,,6327.0703125,0.7765815854072571
14,194,6779.0947265625,,
15,207,,6318.408203125,0.775454044342041
15,207,6752.69384765625,,
16,220,,6354.67138671875,0.7806293964385986
16,220,6743.11376953125,,
17,233,,6313.0244140625,0.7806902527809143
17,233,6730.23095703125,,
18,246,,6271.62353515625,0.782710611820221
18,246,6709.25439453125,,
19,259,,6261.71923828125,0.789705753326416
19,259,6694.12353515625,,
20,272,,6209.251953125,0.7850505113601685
20,272,6684.080078125,,
21,285,,6290.1083984375,0.788493812084198
21,285,6677.12646484375,,
22,298,,6241.94140625,0.7963857650756836
22,298,6666.7373046875,,
23,311,,6164.4296875,0.7974209785461426
23,311,6648.841796875,,
24,324,,6173.23388671875,0.797603189945221
24,324,6620.29345703125,,
25,337,,6140.3212890625,0.799150288105011
25,337,6624.9501953125,,
26,350,,6185.80810546875,0.7997121214866638
26,350,6604.796875,,
27,363,,6091.7734375,0.7987167239189148
27,363,6604.369140625,,
28,376,,6133.93896484375,0.7945941090583801
28,376,6603.7861328125,,
29,389,,6188.6826171875,0.7962730526924133
29,389,6587.12353515625,,
30,402,,6112.37646484375,0.7970715165138245
30,402,6581.98583984375,,
31,415,,6097.51513671875,0.7983303666114807
31,415,6579.8662109375,,
32,428,,6088.01171875,0.7986498475074768
32,428,6567.12353515625,,
33,441,,6104.13330078125,0.8020104169845581
33,441,6567.1298828125,,
34,454,,6110.197265625,0.802092432975769
34,454,6543.70361328125,,
35,467,,6067.73779296875,0.7995219826698303
35,467,6553.916015625,,
36,480,,6063.97216796875,0.7993088364601135
36,480,6560.20654296875,,
37,493,,6053.625,0.7981518507003784
37,493,6542.75390625,,
38,506,,6122.76318359375,0.8020345568656921
38,506,6570.283203125,,
39,519,,6097.193359375,0.8054428696632385
39,519,6548.48681640625,,
40,532,,6081.9853515625,0.797661304473877
40,532,6539.7900390625,,
41,545,,6064.74755859375,0.8016769886016846
41,545,6553.80517578125,,
42,558,,6068.10009765625,0.8038405776023865
42,558,6540.17822265625,,
43,571,,6076.115234375,0.7991523146629333
43,571,6537.46240234375,,
44,584,,5998.5263671875,0.8042265176773071
44,584,6551.06298828125,,
45,597,,6062.12255859375,0.80331951379776
45,597,6541.49560546875,,
46,610,,6095.22509765625,0.8006625771522522
46,610,6530.43701171875,,
47,623,,6065.4873046875,0.802944004535675
47,623,6524.46435546875,,
48,636,,6068.8955078125,0.7965311408042908
48,636,6531.88525390625,,
49,649,,6103.23828125,0.8031318187713623
49,649,6527.3740234375,,
