epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4985.95556640625,0.793544352054596
0,15,8480.2998046875,,
1,31,,4615.94189453125,0.8317679762840271
1,31,7857.55322265625,,
2,47,,4620.421875,0.8495116233825684
2,47,7669.33642578125,,
3,63,,4618.087890625,0.8512400388717651
3,63,7623.91943359375,,
4,79,,4498.35107421875,0.8544379472732544
4,79,7563.5654296875,,
5,95,,4463.53271484375,0.8544605374336243
5,95,7532.1396484375,,
6,111,,4587.7822265625,0.84224933385849
