epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,24,,0.26809877157211304,6632.283203125,0.8252334594726562,0.8193306922912598
0,24,7276.978515625,,,,
1,49,,0.2658810019493103,6582.55908203125,0.8255990743637085,0.8283334970474243
1,49,6982.0458984375,,,,
2,74,,0.2580423057079315,6546.71826171875,0.8329737186431885,0.8296069502830505
2,74,6946.6904296875,,,,
3,99,,0.2596537172794342,6576.28271484375,0.8305200338363647,0.8369203805923462
3,99,6906.412109375,,,,
4,124,,0.2787303030490875,6475.97265625,0.8297970294952393,0.8489357233047485
4,124,6893.29638671875,,,,
5,149,,0.27140939235687256,6388.91455078125,0.8362701535224915,0.8414052724838257
5,149,6843.55322265625,,,,
6,174,,0.26988309621810913,6388.322265625,0.837300181388855,0.8532862067222595
6,174,6824.8388671875,,,,
7,199,,0.2691594064235687,6429.21630859375,0.8400588035583496,0.8549841046333313
7,199,6822.77685546875,,,,
8,224,,0.27438071370124817,6352.96240234375,0.8428776860237122,0.8557157516479492
8,224,6810.5234375,,,,
9,249,,0.2775042653083801,6291.8310546875,0.8487770557403564,0.8537648916244507
9,249,6779.16650390625,,,,
10,274,,0.27509379386901855,6315.03076171875,0.851188063621521,0.868373453617096
10,274,6748.14453125,,,,
11,299,,0.2795253396034241,6245.46533203125,0.8521674275398254,0.867742657661438
11,299,6749.6572265625,,,,
12,324,,0.28053346276283264,6292.20849609375,0.8587248921394348,0.8609555959701538
12,324,6726.4638671875,,,,
13,349,,0.28463831543922424,6130.43701171875,0.8637150526046753,0.862969696521759
13,349,6700.6005859375,,,,
14,374,,0.28946101665496826,6182.49755859375,0.8574299216270447,0.8702685236930847
14,374,6703.00341796875,,,,
15,399,,0.2890458106994629,6231.1396484375,0.862522542476654,0.8737362623214722
15,399,6668.25830078125,,,,
16,424,,0.296071857213974,6245.814453125,0.8556831479072571,0.8578850626945496
16,424,6659.2607421875,,,,
17,449,,0.29245734214782715,6128.43408203125,0.8665003180503845,0.8618962168693542
17,449,6653.79443359375,,,,
18,474,,0.2884635031223297,6208.70361328125,0.8681273460388184,0.8722056746482849
18,474,6626.1748046875,,,,
19,499,,0.28871867060661316,6166.3876953125,0.8703758716583252,0.8692606091499329
19,499,6631.57421875,,,,
20,524,,0.2885495722293854,6115.09130859375,0.8679550290107727,0.8647313714027405
20,524,6615.7734375,,,,
21,549,,0.2896201014518738,6088.9814453125,0.8625104427337646,0.8822546005249023
21,549,6612.896484375,,,,
22,574,,0.2985476851463318,6147.8251953125,0.8717941641807556,0.8665183186531067
22,574,6613.55517578125,,,,
23,599,,0.2929110527038574,6046.72021484375,0.8685587644577026,0.8658075928688049
23,599,6578.787109375,,,,
24,624,,0.29400259256362915,6141.19189453125,0.8715898990631104,0.8765151500701904
24,624,6592.0712890625,,,,
25,649,,0.29086533188819885,6247.2451171875,0.8720598220825195,0.8729951977729797
25,649,6589.0478515625,,,,
26,674,,0.2976330816745758,6129.5810546875,0.8738413453102112,0.876654863357544
26,674,6604.05859375,,,,
27,699,,0.29285261034965515,6086.01171875,0.8734278678894043,0.8636581897735596
27,699,6574.7880859375,,,,
28,724,,0.2898499369621277,6135.2294921875,0.867077112197876,0.875105619430542
28,724,6572.70947265625,,,,
29,749,,0.2919207513332367,6247.7451171875,0.8734369277954102,0.868584930896759
29,749,6575.1982421875,,,,
30,774,,0.2925678789615631,6145.880859375,0.8744006752967834,0.8649195432662964
30,774,6581.697265625,,,,
31,799,,0.2928427755832672,6065.1162109375,0.873816967010498,0.8568556904792786
31,799,6586.23779296875,,,,
32,824,,0.28975698351860046,6060.18310546875,0.8719845414161682,0.8705947399139404
32,824,6596.6767578125,,,,
33,849,,0.29711613059043884,6038.1513671875,0.8736353516578674,0.8728655576705933
33,849,6574.6279296875,,,,
34,874,,0.29581862688064575,6136.0166015625,0.8768720030784607,0.8706808090209961
34,874,6578.52490234375,,,,
35,899,,0.2984481751918793,6091.48193359375,0.8764114379882812,0.8809077739715576
35,899,6566.6953125,,,,
36,924,,0.2958257794380188,6061.2314453125,0.8737488389015198,0.8769595623016357
36,924,6555.55322265625,,,,
37,949,,0.29445937275886536,6086.69580078125,0.8699831962585449,0.8775497674942017
37,949,6555.1865234375,,,,
38,974,,0.2903212904930115,6212.62158203125,0.8790613412857056,0.8775057196617126
38,974,6546.0478515625,,,,
