epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4995.9013671875,0.775293231010437
0,15,8497.9794921875,,
1,31,,4599.54638671875,0.8447369933128357
1,31,7843.68505859375,,
2,47,,4510.21044921875,0.8501057028770447
2,47,7642.67822265625,,
3,63,,4556.96826171875,0.852175772190094
3,63,7573.09912109375,,
4,79,,4475.76416015625,0.8569573163986206
4,79,7539.4189453125,,
5,95,,4512.2861328125,0.8511319756507874
5,95,7539.30908203125,,
6,111,,4402.189453125,0.8581557273864746
6,111,7489.1123046875,,
7,127,,4439.43310546875,0.8576594591140747
7,127,7506.3291015625,,
8,143,,4458.2734375,0.8500717878341675
8,143,7460.232421875,,
9,159,,4419.76806640625,0.8553326725959778
9,159,7417.67724609375,,
10,175,,4377.47607421875,0.8567275404930115
10,175,7406.4267578125,,
11,191,,4393.953125,0.8511064648628235
