epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24846.51953125,0.679484486579895
0,12,25418.134765625,,
1,25,,24194.78125,0.7567967772483826
1,25,24961.556640625,,
2,38,,24093.818359375,0.7518587708473206
2,38,24747.25390625,,
3,51,,24135.0859375,0.7554140686988831
