epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4939.27490234375,0.813870906829834
0,15,8409.4833984375,,
1,31,,4635.48486328125,0.8466709852218628
1,31,7888.74267578125,,
2,47,,4566.39990234375,0.8484591245651245
2,47,7751.140625,,
3,63,,4575.67431640625,0.8508190512657166
3,63,7665.82275390625,,
4,79,,4546.6259765625,0.8558018207550049
4,79,7636.30859375,,
5,95,,4561.3056640625,0.835168719291687
5,95,7637.9970703125,,
6,111,,4508.46240234375,0.8554505705833435
