epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4805.525390625,0.8288874626159668
0,15,8248.2978515625,,
1,31,,4682.42578125,0.8479937314987183
1,31,7620.17626953125,,
2,47,,4542.80810546875,0.8543117046356201
2,47,7586.40087890625,,
3,63,,4517.548828125,0.8525933027267456
3,63,7458.248046875,,
4,79,,4536.84423828125,0.8589739203453064
4,79,7405.00927734375,,
5,95,,4495.31591796875,0.8483682870864868
5,95,7367.3583984375,,
6,111,,4524.98193359375,0.8618496060371399
6,111,7461.75830078125,,
7,127,,4574.5283203125,0.8545084595680237
7,127,7416.40283203125,,
8,143,,4498.009765625,0.8575809597969055
8,143,7364.6044921875,,
9,159,,4375.66748046875,0.8575379848480225
9,159,7324.45947265625,,
10,175,,4361.91796875,0.8569006323814392
10,175,7251.50830078125,,
11,191,,4325.1474609375,0.8534723520278931
11,191,7211.08935546875,,
12,207,,4538.4228515625,0.8236817121505737
12,207,7271.193359375,,
13,223,,4343.869140625,0.8432422280311584
13,223,7401.86376953125,,
14,239,,4396.80078125,0.856077253818512
14,239,7251.12255859375,,
15,255,,4314.69873046875,0.8566243052482605
15,255,7225.88525390625,,
16,271,,4334.91845703125,0.8553964495658875
16,271,7202.18505859375,,
17,287,,4315.11181640625,0.8597972989082336
17,287,7167.1171875,,
18,303,,4316.6962890625,0.8538951277732849
18,303,7165.34228515625,,
19,319,,4353.88525390625,0.8518850207328796
19,319,7184.37890625,,
20,335,,4278.05908203125,0.8576796650886536
20,335,7203.34423828125,,
21,351,,4255.97998046875,0.8508228659629822
21,351,7213.2353515625,,
22,367,,4269.28466796875,0.8561464548110962
22,367,7215.79638671875,,
23,383,,4350.44873046875,0.8557325005531311
23,383,7221.5126953125,,
24,399,,4259.23828125,0.8596782684326172
24,399,7165.244140625,,
25,415,,4256.28369140625,0.8573382496833801
25,415,7155.90869140625,,
26,431,,4316.33203125,0.850717306137085
26,431,7153.92529296875,,
27,447,,4268.10693359375,0.8560091853141785
27,447,7190.03125,,
28,463,,4315.91845703125,0.8618762493133545
28,463,7143.7158203125,,
29,479,,4236.9033203125,0.8571335673332214
29,479,7103.99072265625,,
30,495,,4319.95654296875,0.8593003749847412
30,495,7123.26123046875,,
31,511,,4253.390625,0.8571619391441345
31,511,7176.95166015625,,
32,527,,4230.873046875,0.8517154455184937
32,527,7229.8427734375,,
33,543,,4409.224609375,0.8521016240119934
33,543,7145.087890625,,
34,559,,4269.142578125,0.856332004070282
34,559,7164.880859375,,
35,575,,4314.30712890625,0.8584417104721069
35,575,7121.3623046875,,
36,591,,4217.17138671875,0.8566078543663025
36,591,7105.6640625,,
37,607,,4199.556640625,0.8585881590843201
37,607,7066.96630859375,,
38,623,,4214.88916015625,0.8610550761222839
38,623,7069.01171875,,
39,639,,4232.99169921875,0.8587313890457153
