epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4854.08056640625,0.8121945858001709
0,15,8383.0615234375,,
1,31,,4669.9287109375,0.8499129414558411
1,31,7829.41845703125,,
2,47,,4595.5947265625,0.8522080183029175
2,47,7753.18310546875,,
3,63,,4544.9951171875,0.8508213758468628
3,63,7643.072265625,,
4,79,,4598.19775390625,0.8564120531082153
4,79,7597.97119140625,,
5,95,,4518.451171875,0.8511173725128174
5,95,7551.20361328125,,
6,111,,4594.4716796875,0.8602181077003479
6,111,7613.55859375,,
7,127,,4625.27880859375,0.8513960242271423
7,127,7552.8935546875,,
8,143,,4510.0615234375,0.8570821285247803
8,143,7513.3447265625,,
9,159,,4381.5654296875,0.8576909303665161
9,159,7499.55322265625,,
10,175,,4408.60888671875,0.8551458716392517
10,175,7425.19677734375,,
11,191,,4310.51220703125,0.8566359877586365
11,191,7393.69677734375,,
12,207,,4531.130859375,0.834672749042511
12,207,7452.6005859375,,
13,223,,4347.03466796875,0.8403946757316589
13,223,7535.90869140625,,
14,239,,4402.86572265625,0.8563201427459717
14,239,7427.76220703125,,
15,255,,4286.205078125,0.8585156798362732
15,255,7375.9111328125,,
16,271,,4401.435546875,0.8570905923843384
16,271,7388.724609375,,
17,287,,4383.27783203125,0.8587389588356018
17,287,7375.78759765625,,
18,303,,4349.06494140625,0.856736958026886
18,303,7355.529296875,,
19,319,,4417.4482421875,0.846406877040863
19,319,7376.40234375,,
20,335,,4305.8037109375,0.8566862344741821
20,335,7359.2685546875,,
21,351,,4287.404296875,0.8497954607009888
21,351,7440.97998046875,,
22,367,,4312.95947265625,0.8531599044799805
22,367,7427.52783203125,,
23,383,,4340.8212890625,0.860154390335083
23,383,7353.5498046875,,
24,399,,4284.93310546875,0.8601333498954773
24,399,7330.57958984375,,
25,415,,4319.5341796875,0.8568400144577026
25,415,7359.48681640625,,
26,431,,4328.966796875,0.857332706451416
26,431,7355.02734375,,
27,447,,4276.76220703125,0.8578013777732849
27,447,7371.77880859375,,
28,463,,4374.81298828125,0.8570126891136169
28,463,7325.091796875,,
29,479,,4285.0576171875,0.8544687032699585
29,479,7296.2490234375,,
30,495,,4369.97412109375,0.8563446402549744
30,495,7338.22021484375,,
31,511,,4286.32080078125,0.8560118079185486
31,511,7336.2744140625,,
32,527,,4246.791015625,0.8532929420471191
32,527,7402.75341796875,,
33,543,,4449.16064453125,0.8575890064239502
33,543,7357.58056640625,,
34,559,,4368.48486328125,0.8494957685470581
34,559,7348.5625,,
35,575,,4292.49462890625,0.8588292598724365
