epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4889.09814453125,0.7883663177490234
0,15,8448.03125,,
1,31,,4744.751953125,0.8308138847351074
1,31,7845.92822265625,,
2,47,,4551.3212890625,0.8526257276535034
2,47,7641.44873046875,,
3,63,,4551.369140625,0.8602765202522278
3,63,7555.22705078125,,
4,79,,4569.98388671875,0.8517798185348511
4,79,7518.87353515625,,
5,95,,4509.06787109375,0.8548603653907776
5,95,7470.2724609375,,
6,111,,4489.16552734375,0.8591617345809937
6,111,7462.79052734375,,
7,127,,4422.1669921875,0.862250804901123
7,127,7403.65185546875,,
8,143,,4444.89306640625,0.857938826084137
8,143,7374.31884765625,,
9,159,,4479.59716796875,0.8554039597511292
9,159,7420.080078125,,
10,175,,4360.25341796875,0.8546137809753418
10,175,7464.72119140625,,
11,191,,4394.61279296875,0.8535070419311523
11,191,7375.0458984375,,
12,207,,4298.748046875,0.8587038516998291
12,207,7354.68017578125,,
13,223,,4276.58544921875,0.8538033962249756
13,223,7306.75146484375,,
14,239,,4494.51904296875,0.8508846759796143
14,239,7349.3359375,,
15,255,,4340.982421875,0.8568971157073975
15,255,7341.84130859375,,
16,271,,4389.05712890625,0.8495959639549255
16,271,7295.712890625,,
17,287,,4320.0224609375,0.8487291932106018
17,287,7366.54443359375,,
18,303,,4280.66552734375,0.857059121131897
18,303,7365.26123046875,,
19,319,,4297.5478515625,0.856996476650238
19,319,7257.54833984375,,
20,335,,4318.62890625,0.8579096794128418
20,335,7244.3671875,,
21,351,,4278.35107421875,0.8522506356239319
21,351,7256.3720703125,,
22,367,,4334.36474609375,0.8550646901130676
22,367,7264.625,,
23,383,,4365.07275390625,0.861481785774231
23,383,7244.0908203125,,
24,399,,4299.31005859375,0.8586673736572266
24,399,7229.76416015625,,
25,415,,4270.4619140625,0.8631864786148071
25,415,7189.61083984375,,
26,431,,4252.1279296875,0.8622376918792725
26,431,7174.16357421875,,
27,447,,4237.57080078125,0.8617585897445679
27,447,7156.96337890625,,
28,463,,4268.17822265625,0.8593504428863525
28,463,7152.5537109375,,
29,479,,4272.63720703125,0.8601229190826416
29,479,7156.85693359375,,
30,495,,4257.6005859375,0.8623065948486328
30,495,7133.7001953125,,
31,511,,4244.7080078125,0.8622844815254211
31,511,7142.78662109375,,
32,527,,4245.4541015625,0.861439049243927
32,527,7133.51416015625,,
33,543,,4227.49169921875,0.8600366115570068
33,543,7138.29541015625,,
34,559,,4230.791015625,0.8613784909248352
34,559,7143.8056640625,,
35,575,,4219.56005859375,0.8609091639518738
35,575,7140.4609375,,
36,591,,4226.6845703125,0.8611660003662109
36,591,7146.296875,,
37,607,,4245.24072265625,0.8609724640846252
37,607,7132.3076171875,,
38,623,,4232.8388671875,0.8616212606430054
38,623,7114.884765625,,
39,639,,4225.9033203125,0.8607635498046875
39,639,7133.5537109375,,
40,655,,4225.69140625,0.8617935180664062
