epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4863.47265625,0.8284135460853577
0,15,8405.5126953125,,
1,31,,4545.43701171875,0.8526944518089294
1,31,7697.88037109375,,
2,47,,4631.302734375,0.8542944192886353
2,47,7519.578125,,
3,63,,4533.94580078125,0.8564180135726929
3,63,7506.19287109375,,
4,79,,4569.06201171875,0.8434651494026184
4,79,7445.54541015625,,
5,95,,4476.59716796875,0.8550638556480408
5,95,7453.92822265625,,
6,111,,4417.92236328125,0.8589902520179749
6,111,7391.9462890625,,
7,127,,4449.1474609375,0.8541579842567444
7,127,7411.0537109375,,
8,143,,4364.0419921875,0.8606290221214294
8,143,7342.75732421875,,
9,159,,4448.65771484375,0.8603354692459106
9,159,7307.7802734375,,
10,175,,4355.84130859375,0.8573089838027954
10,175,7350.68115234375,,
11,191,,4351.61669921875,0.8614534139633179
11,191,7279.91259765625,,
12,207,,4300.02734375,0.8605071306228638
12,207,7287.38671875,,
13,223,,4394.9755859375,0.8563908338546753
13,223,7307.56201171875,,
14,239,,4501.9365234375,0.8496106266975403
14,239,7372.10498046875,,
15,255,,4309.73193359375,0.8613772392272949
15,255,7336.8837890625,,
16,271,,4403.29541015625,0.8560531735420227
16,271,7274.177734375,,
17,287,,4330.05078125,0.8548230528831482
17,287,7288.3818359375,,
18,303,,4290.1025390625,0.8543094396591187
18,303,7249.966796875,,
19,319,,4288.369140625,0.8605690598487854
19,319,7257.69482421875,,
20,335,,4334.443359375,0.8565559983253479
20,335,7201.966796875,,
21,351,,4316.1787109375,0.8575190305709839
21,351,7260.05029296875,,
22,367,,4265.05908203125,0.858606219291687
22,367,7237.03759765625,,
23,383,,4443.06640625,0.8517841696739197
23,383,7244.666015625,,
24,399,,4280.38037109375,0.854800820350647
24,399,7232.3369140625,,
25,415,,4309.98193359375,0.8594545125961304
25,415,7216.51220703125,,
26,431,,4225.86669921875,0.8598107099533081
26,431,7171.8388671875,,
27,447,,4228.9775390625,0.8611446619033813
27,447,7171.212890625,,
28,463,,4287.77392578125,0.8605199456214905
28,463,7156.0,,
29,479,,4253.0166015625,0.8622179627418518
29,479,7137.123046875,,
30,495,,4337.32177734375,0.8551362156867981
30,495,7163.0078125,,
31,511,,4248.25048828125,0.8535500764846802
31,511,7155.4130859375,,
32,527,,4347.1298828125,0.858485758304596
32,527,7178.53466796875,,
33,543,,4219.4453125,0.8640921711921692
33,543,7143.5927734375,,
34,559,,4235.49951171875,0.8593916893005371
34,559,7132.8447265625,,
35,575,,4319.30029296875,0.8602777123451233
35,575,7205.37255859375,,
36,591,,4323.70166015625,0.8652007579803467
36,591,7166.70263671875,,
37,607,,4241.4921875,0.8553901314735413
37,607,7149.30078125,,
38,623,,4239.171875,0.8588994741439819
38,623,7159.26953125,,
39,639,,4206.376953125,0.8619702458381653
39,639,7131.173828125,,
40,655,,4231.30810546875,0.8590306043624878
40,655,7150.27392578125,,
41,671,,4241.017578125,0.8648098707199097
41,671,7177.84423828125,,
42,687,,4198.50927734375,0.8596169948577881
42,687,7117.46533203125,,
43,703,,4250.8798828125,0.8657712340354919
43,703,7128.3818359375,,
44,719,,4222.70263671875,0.8616289496421814
44,719,7188.6484375,,
45,735,,4189.40673828125,0.8592709898948669
45,735,7107.83544921875,,
46,751,,4236.7109375,0.8594480752944946
46,751,7121.53955078125,,
47,767,,4193.27880859375,0.8566662669181824
47,767,7111.36865234375,,
48,783,,4193.69091796875,0.8567396402359009
48,783,7097.4814453125,,
49,799,,4305.2998046875,0.8687196373939514
49,799,7094.359375,,
