epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,24,,0.26352524757385254,6714.5556640625,0.811366081237793,0.8235867023468018
0,24,7335.50244140625,,,,
1,49,,0.27053695917129517,6636.85888671875,0.8197346925735474,0.830177903175354
1,49,6998.89208984375,,,,
2,74,,0.272431343793869,6607.6494140625,0.8334053754806519,0.8312889933586121
2,74,6956.10693359375,,,,
3,99,,0.2713247537612915,6601.7021484375,0.8328309059143066,0.8389897346496582
3,99,6915.9853515625,,,,
4,124,,0.274016410112381,6466.88671875,0.8351701498031616,0.8313844799995422
4,124,6881.07421875,,,,
5,149,,0.2706601023674011,6392.6416015625,0.8372049927711487,0.8445297479629517
5,149,6858.52880859375,,,,
6,174,,0.2759065330028534,6474.35791015625,0.8398239016532898,0.8465728759765625
6,174,6827.5595703125,,,,
7,199,,0.27386680245399475,6422.66796875,0.8396545052528381,0.8569769859313965
7,199,6820.9638671875,,,,
8,224,,0.27181151509284973,6378.46875,0.8399407267570496,0.8593546748161316
8,224,6793.15966796875,,,,
9,249,,0.2774273753166199,6371.97119140625,0.8424466848373413,0.8590187430381775
9,249,6785.5625,,,,
10,274,,0.2678022086620331,6378.91064453125,0.8443886637687683,0.8635340929031372
10,274,6783.30908203125,,,,
11,299,,0.2858636677265167,6321.525390625,0.8469456434249878,0.8604151606559753
11,299,6767.0908203125,,,,
12,324,,0.28483936190605164,6286.81201171875,0.8489630818367004,0.8607308268547058
12,324,6749.87451171875,,,,
13,349,,0.28359827399253845,6238.54736328125,0.8585199117660522,0.8635749816894531
13,349,6703.09814453125,,,,
14,374,,0.2847093939781189,6212.68994140625,0.8660314679145813,0.8609392642974854
14,374,6691.92041015625,,,,
15,399,,0.2911805808544159,6141.41015625,0.8597010374069214,0.8677849769592285
15,399,6682.50341796875,,,,
16,424,,0.29752883315086365,6091.41259765625,0.8692298531532288,0.8670621514320374
16,424,6661.392578125,,,,
17,449,,0.2903246283531189,6170.19384765625,0.8688449263572693,0.8600954413414001
17,449,6654.8251953125,,,,
18,474,,0.2723344564437866,6112.30859375,0.8645614385604858,0.8642222881317139
18,474,6653.42919921875,,,,
19,499,,0.2924478352069855,6142.4140625,0.8691892027854919,0.8578941226005554
19,499,6615.30029296875,,,,
20,524,,0.29775914549827576,6090.8994140625,0.863580048084259,0.8709791302680969
20,524,6624.74951171875,,,,
21,549,,0.2893461585044861,6109.712890625,0.8692145347595215,0.8733864426612854
21,549,6603.7294921875,,,,
22,574,,0.27967938780784607,6260.18701171875,0.8606536984443665,0.847965657711029
22,574,6607.7646484375,,,,
23,599,,0.29304754734039307,6225.36083984375,0.8678901195526123,0.871650218963623
23,599,6615.15576171875,,,,
24,624,,0.2900078594684601,6082.2001953125,0.872735857963562,0.8736779093742371
24,624,6611.37548828125,,,,
25,649,,0.29591599106788635,6089.91943359375,0.8732182383537292,0.8724072575569153
25,649,6608.97021484375,,,,
26,674,,0.2963157594203949,6137.0224609375,0.8697518110275269,0.8767725229263306
26,674,6598.40625,,,,
27,699,,0.29304182529449463,6076.404296875,0.8708117008209229,0.8767193555831909
27,699,6580.75439453125,,,,
28,724,,0.2889121472835541,6051.82568359375,0.869788646697998,0.8803651928901672
28,724,6598.3994140625,,,,
29,749,,0.29551470279693604,6103.32421875,0.8727641701698303,0.8743440508842468
29,749,6584.87841796875,,,,
30,774,,0.3002862334251404,6185.3701171875,0.8786590099334717,0.8660904765129089
30,774,6579.05419921875,,,,
31,799,,0.28592580556869507,6153.8486328125,0.8721880316734314,0.8807774186134338
31,799,6585.8701171875,,,,
32,824,,0.2828354239463806,6127.9560546875,0.8711763620376587,0.8583394885063171
32,824,6581.39111328125,,,,
33,849,,0.29445111751556396,6128.6044921875,0.8740372657775879,0.8671088218688965
33,849,6580.00634765625,,,,
34,874,,0.2961117625236511,6155.04345703125,0.8727938532829285,0.8846611380577087
34,874,6578.4013671875,,,,
35,899,,0.2954866886138916,6144.2626953125,0.8749405145645142,0.875190019607544
35,899,6587.22119140625,,,,
36,924,,0.28625592589378357,6240.6630859375,0.8687852621078491,0.8750719428062439
36,924,6583.0927734375,,,,
37,949,,0.29168951511383057,6058.43115234375,0.8730071783065796,0.8785176277160645
37,949,6564.01025390625,,,,
38,974,,0.2925231158733368,6068.36181640625,0.8724329471588135,0.8788598775863647
38,974,6575.03955078125,,,,
39,999,,0.28563809394836426,6072.76025390625,0.8633348345756531,0.8742175102233887
39,999,6562.90625,,,,
40,1024,,0.2923926115036011,6105.541015625,0.8754724264144897,0.8754306435585022
40,1024,6554.32763671875,,,,
41,1049,,0.294736385345459,6088.16796875,0.8751052618026733,0.8748201727867126
41,1049,6552.52783203125,,,,
42,1074,,0.29467204213142395,6070.59423828125,0.8740682601928711,0.8805693984031677
42,1074,6528.4814453125,,,,
43,1099,,0.29561424255371094,6104.3212890625,0.8748984336853027,0.8792872428894043
43,1099,6531.05029296875,,,,
44,1124,,0.29436931014060974,6097.1376953125,0.8763719797134399,0.8805570602416992
44,1124,6542.45947265625,,,,
45,1149,,0.29325011372566223,6073.8359375,0.8754540085792542,0.879548966884613
45,1149,6537.38720703125,,,,
46,1174,,0.2932555079460144,6086.931640625,0.8751696944236755,0.8800795674324036
46,1174,6539.87548828125,,,,
47,1199,,0.29252609610557556,6074.34375,0.8764195442199707,0.8809348940849304
47,1199,6533.7099609375,,,,
48,1224,,0.2950593829154968,6098.34423828125,0.8755613565444946,0.8814283013343811
48,1224,6541.9560546875,,,,
49,1249,,0.2938903570175171,6087.95458984375,0.8752306699752808,0.8815974593162537
49,1249,6527.94970703125,,,,
50,1274,,0.293790340423584,6075.28125,0.8769711852073669,0.8818588852882385
50,1274,6531.97314453125,,,,
51,1299,,0.2941678464412689,6081.45654296875,0.8768231272697449,0.8828153014183044
51,1299,6542.02685546875,,,,
52,1324,,0.2941838800907135,6086.73828125,0.877536952495575,0.8814402222633362
52,1324,6539.18505859375,,,,
53,1349,,0.2943600118160248,6082.72119140625,0.8772521615028381,0.8813607096672058
53,1349,6531.337890625,,,,
54,1374,,0.2947477698326111,6081.990234375,0.8768526315689087,0.8815285563468933
54,1374,6534.09619140625,,,,
55,1399,,0.295264333486557,6081.2236328125,0.8767723441123962,0.8815351724624634
55,1399,6542.9892578125,,,,
56,1424,,0.2953675091266632,6077.7412109375,0.8767788410186768,0.8814400434494019
56,1424,6527.76904296875,,,,
57,1449,,0.2949897050857544,6084.51708984375,0.8768829703330994,0.8817400336265564
57,1449,6518.80322265625,,,,
58,1474,,0.295234352350235,6083.02978515625,0.8768510818481445,0.8819035887718201
58,1474,6541.85009765625,,,,
59,1499,,0.29533666372299194,6081.6142578125,0.8769418597221375,0.8821210265159607
59,1499,6533.07568359375,,,,
60,1524,,0.2954871654510498,6076.65966796875,0.8771291375160217,0.8823366761207581
60,1524,6528.59619140625,,,,
61,1549,,0.29548558592796326,6077.615234375,0.8770586848258972,0.8827471733093262
61,1549,6536.8837890625,,,,
62,1574,,0.29552561044692993,6077.73486328125,0.877105712890625,0.8827542066574097
62,1574,6526.4501953125,,,,
63,1599,,0.2956051826477051,6078.09814453125,0.8771089315414429,0.8827787637710571
63,1599,6516.78759765625,,,,
64,1624,,0.29550543427467346,6078.541015625,0.8770551085472107,0.8827497363090515
64,1624,6533.89453125,,,,
65,1649,,0.295523464679718,6078.26220703125,0.877143383026123,0.8827244639396667
65,1649,6529.7392578125,,,,
