epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6647.37451171875,0.7581983804702759
0,24,7322.12109375,,
1,49,,6647.84716796875,0.7611714601516724
1,49,6981.60888671875,,
2,74,,6619.72509765625,0.766503632068634
2,74,6935.884765625,,
3,99,,6619.46435546875,0.7670127749443054
3,99,6901.13671875,,
4,124,,6458.0458984375,0.769090473651886
4,124,6868.40966796875,,
5,149,,6382.26708984375,0.7725644111633301
5,149,6837.2568359375,,
6,174,,6421.0849609375,0.773529052734375
6,174,6801.29443359375,,
7,199,,6403.26708984375,0.7696288824081421
7,199,6793.21044921875,,
8,224,,6357.54296875,0.7764659523963928
8,224,6759.05419921875,,
9,249,,6320.28076171875,0.7772493958473206
