epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6691.970703125,0.750678300857544
0,24,7282.3544921875,,
1,49,,6605.6923828125,0.7609270811080933
1,49,6938.4267578125,,
2,74,,6571.19384765625,0.7643438577651978
2,74,6890.15625,,
3,99,,6538.5703125,0.7665411233901978
3,99,6845.61279296875,,
4,124,,6402.5888671875,0.771828293800354
4,124,6807.22509765625,,
5,149,,6359.0546875,0.7693384289741516
5,149,6795.724609375,,
6,174,,6367.04296875,0.7723333239555359
6,174,6733.89501953125,,
7,199,,6324.8564453125,0.7722290754318237
7,199,6715.89453125,,
8,224,,6282.82568359375,0.7785589098930359
8,224,6680.27099609375,,
9,249,,6231.64599609375,0.7823331356048584
9,249,6661.3291015625,,
10,274,,6240.21533203125,0.7815754413604736
10,274,6644.03857421875,,
11,299,,6112.84423828125,0.793117344379425
11,299,6620.62744140625,,
12,324,,6105.31005859375,0.7939983010292053
12,324,6585.14306640625,,
13,349,,6125.193359375,0.796881377696991
13,349,6560.4013671875,,
14,374,,6153.3623046875,0.7975301742553711
14,374,6562.30029296875,,
15,399,,6046.78759765625,0.7964202165603638
15,399,6542.69775390625,,
16,424,,6022.10986328125,0.8001915812492371
16,424,6523.2080078125,,
17,449,,6077.99169921875,0.8042052984237671
17,449,6530.8134765625,,
18,474,,6018.40966796875,0.7991025447845459
18,474,6525.8046875,,
19,499,,6044.255859375,0.8026972413063049
19,499,6500.55419921875,,
20,524,,6008.97021484375,0.8033246994018555
20,524,6496.0732421875,,
21,549,,5999.087890625,0.8019096255302429
21,549,6494.4033203125,,
22,574,,6099.71923828125,0.7949364185333252
22,574,6496.1171875,,
23,599,,6109.82861328125,0.7991572618484497
23,599,6485.51123046875,,
24,624,,6015.6376953125,0.7998477220535278
24,624,6473.9033203125,,
25,649,,6055.37939453125,0.8056319355964661
25,649,6476.9013671875,,
26,674,,6134.9794921875,0.8023769855499268
26,674,6477.6044921875,,
27,699,,6035.333984375,0.8002357482910156
27,699,6452.3271484375,,
28,724,,6054.34228515625,0.7967801094055176
28,724,6459.21142578125,,
29,749,,6081.3818359375,0.8001927137374878
29,749,6468.3369140625,,
30,774,,6104.908203125,0.806706428527832
30,774,6461.810546875,,
31,799,,6091.97021484375,0.801328718662262
31,799,6454.134765625,,
32,824,,6053.310546875,0.8077894449234009
32,824,6466.5869140625,,
33,849,,6030.3076171875,0.8039687275886536
33,849,6448.13671875,,
34,874,,6021.4619140625,0.8051882386207581
34,874,6432.94775390625,,
35,899,,6026.61083984375,0.8058567643165588
35,899,6448.46826171875,,
36,924,,6019.71533203125,0.8061085343360901
36,924,6421.5673828125,,
37,949,,6009.8330078125,0.8051249384880066
37,949,6425.12255859375,,
38,974,,6018.271484375,0.8059319257736206
38,974,6424.23974609375,,
39,999,,6008.0849609375,0.8061614632606506
39,999,6424.2021484375,,
40,1024,,6038.35009765625,0.8040566444396973
40,1024,6434.36572265625,,
41,1049,,6022.92529296875,0.8050251603126526
41,1049,6430.9501953125,,
42,1074,,5997.02294921875,0.806946873664856
42,1074,6414.85107421875,,
43,1099,,6034.83984375,0.8061385750770569
43,1099,6418.703125,,
44,1124,,6033.62353515625,0.8056124448776245
44,1124,6429.078125,,
45,1149,,6007.3974609375,0.8052160143852234
45,1149,6432.048828125,,
46,1174,,6017.31884765625,0.8042516708374023
46,1174,6428.66650390625,,
47,1199,,6013.38720703125,0.8059051632881165
47,1199,6427.0869140625,,
48,1224,,6020.03955078125,0.8073105216026306
48,1224,6432.955078125,,
49,1249,,6045.9267578125,0.805121123790741
49,1249,6425.3818359375,,
