epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
41,1049,6589.3046875,,,,
42,1074,,0.2961256802082062,6107.4130859375,0.8681807518005371,0.8683677911758423
42,1074,6573.61767578125,,,,
43,1099,,0.29639676213264465,6154.708984375,0.8693715333938599,0.8685111403465271
43,1099,6579.22119140625,,,,
44,1124,,0.2948260009288788,6148.6611328125,0.8733118772506714,0.869909405708313
44,1124,6577.43505859375,,,,
45,1149,,0.29298079013824463,6126.26953125,0.8740695118904114,0.8686065077781677
45,1149,6584.34423828125,,,,
46,1174,,0.29288366436958313,6131.91943359375,0.8714823126792908,0.8684298396110535
46,1174,6585.498046875,,,,
47,1199,,0.2917410433292389,6122.658203125,0.8724080324172974,0.8687082529067993
47,1199,6578.6044921875,,,,
48,1224,,0.2902907133102417,6151.7421875,0.8689281940460205,0.8682499527931213
48,1224,6575.70166015625,,,,
49,1249,,0.2934322655200958,6129.0859375,0.872112512588501,0.8703033924102783
49,1249,6566.86767578125,,,,
50,1274,,0.2914862036705017,6126.58349609375,0.8689835071563721,0.868750274181366
50,1274,6580.640625,,,,
51,1299,,0.2910434901714325,6128.220703125,0.8694359064102173,0.86908358335495
51,1299,6572.5751953125,,,,
52,1324,,0.2907012701034546,6130.43798828125,0.8707339763641357,0.8693612813949585
52,1324,6580.7451171875,,,,
53,1349,,0.2915157079696655,6125.51953125,0.8705524802207947,0.8704355955123901
53,1349,6568.36474609375,,,,
54,1374,,0.29161423444747925,6126.630859375,0.8703381419181824,0.8705836534500122
54,1374,6573.716796875,,,,
55,1399,,0.291572630405426,6125.40673828125,0.8716073036193848,0.8700910210609436
55,1399,6577.3837890625,,,,
56,1424,,0.29221534729003906,6123.48193359375,0.8721900582313538,0.8704610466957092
56,1424,6570.33203125,,,,
57,1449,,0.2918054163455963,6130.197265625,0.8708796501159668,0.8703638911247253
57,1449,6574.6845703125,,,,
58,1474,,0.2918984293937683,6126.91650390625,0.8720545768737793,0.870489239692688
58,1474,6580.3974609375,,,,
59,1499,,0.29256364703178406,6128.83154296875,0.8722099661827087,0.8705451488494873
59,1499,6570.99365234375,,,,
60,1524,,0.2923239767551422,6125.3671875,0.872124433517456,0.87042635679245
60,1524,6575.3251953125,,,,
61,1549,,0.29200324416160583,6128.69921875,0.8714401125907898,0.8706437945365906
61,1549,6577.30810546875,,,,
62,1574,,0.2921353876590729,6128.943359375,0.8710742592811584,0.8707430958747864
62,1574,6570.24365234375,,,,
63,1599,,0.29224568605422974,6129.1044921875,0.8709744215011597,0.8705790042877197
63,1599,6566.5361328125,,,,
64,1624,,0.29214411973953247,6129.18994140625,0.8713335394859314,0.8705315589904785
64,1624,6577.7099609375,,,,
65,1649,,0.29216960072517395,6128.3505859375,0.8709831833839417,0.870734453201294
65,1649,6569.22509765625,,,,
66,1674,,0.2921940088272095,6128.2626953125,0.8709665536880493,0.8707303404808044
66,1674,6572.888671875,,,,
67,1699,,0.29211118817329407,6128.62646484375,0.8709720969200134,0.8707385659217834
67,1699,6573.994140625,,,,
68,1724,,0.2920616567134857,6128.1787109375,0.8709721565246582,0.8706914186477661
68,1724,6562.99169921875,,,,
69,1749,,0.2921082377433777,6128.05859375,0.8713379502296448,0.8707091808319092
69,1749,6562.296875,,,,
70,1774,,0.29212701320648193,6127.6748046875,0.8713865280151367,0.8705464601516724
70,1774,6561.15478515625,,,,
71,1799,,0.2920888662338257,6127.4638671875,0.8714243173599243,0.8705416321754456
71,1799,6566.4853515625,,,,
72,1824,,0.29213449358940125,6127.4296875,0.8713895082473755,0.8705438375473022
72,1824,6566.1240234375,,,,
73,1849,,0.2921445667743683,6127.48583984375,0.8713828325271606,0.870543360710144
73,1849,6581.52099609375,,,,
74,1874,,0.292083203792572,6127.54638671875,0.8713878989219666,0.8705416917800903
74,1874,6577.34716796875,,,,
75,1899,,0.29207873344421387,6127.54638671875,0.8713854551315308,0.8705411553382874
75,1899,6570.798828125,,,,
76,1924,,0.29209277033805847,6127.6337890625,0.8713600635528564,0.8705419301986694
76,1924,6582.552734375,,,,
77,1949,,0.292083203792572,6127.658203125,0.8713616132736206,0.8705424070358276
77,1949,6568.80322265625,,,,
78,1974,,0.2920835614204407,6127.666015625,0.8713638782501221,0.8705424666404724
78,1974,6556.7255859375,,,,
79,1999,,0.29208263754844666,6127.66015625,0.8713729977607727,0.8705502152442932
79,1999,6574.724609375,,,,
80,2024,,0.2920999228954315,6127.634765625,0.8713701367378235,0.8705490827560425
80,2024,6573.80419921875,,,,
81,2049,,0.2920580208301544,6127.6318359375,0.8713895082473755,0.870499849319458
81,2049,6564.39208984375,,,,
82,2074,,0.2920570373535156,6127.58544921875,0.8713800311088562,0.8704989552497864
82,2074,6576.0546875,,,,
83,2099,,0.2920572757720947,6127.5771484375,0.8713800311088562,0.870491623878479
83,2099,6573.60498046875,,,,
84,2124,,0.29205992817878723,6127.5771484375,0.8713800311088562,0.870491623878479
84,2124,6564.8251953125,,,,
85,2149,,0.29205936193466187,6127.57421875,0.8713806867599487,0.8704918026924133
85,2149,6569.0107421875,,,,
86,2174,,0.29205960035324097,6127.57080078125,0.8713804483413696,0.8704918026924133
86,2174,6576.22216796875,,,,
87,2199,,0.29205989837646484,6127.5732421875,0.8713806867599487,0.8704918026924133
87,2199,6572.17578125,,,,
88,2224,,0.2920582890510559,6127.572265625,0.8713804483413696,0.8704913258552551
88,2224,6570.50244140625,,,,
89,2249,,0.2920587956905365,6127.572265625,0.8713804483413696,0.8704913258552551
89,2249,6573.05419921875,,,,
90,2274,,0.2920583188533783,6127.5771484375,0.8713804483413696,0.8704913258552551
90,2274,6581.1015625,,,,
91,2299,,0.2920583188533783,6127.57421875,0.8713804483413696,0.8704913258552551
91,2299,6560.84033203125,,,,
92,2324,,0.2920587360858917,6127.572265625,0.8713806867599487,0.8704918026924133
92,2324,6562.48779296875,,,,
93,2349,,0.2920585870742798,6127.5693359375,0.8713806867599487,0.8704918026924133
93,2349,6568.92724609375,,,,
94,2374,,0.29205814003944397,6127.56689453125,0.8713806867599487,0.8704913258552551
94,2374,6567.974609375,,,,
95,2399,,0.2920582890510559,6127.5673828125,0.8713806867599487,0.8704913258552551
95,2399,6566.68212890625,,,,
96,2424,,0.29205814003944397,6127.5673828125,0.8713806867599487,0.8704913258552551
96,2424,6565.69775390625,,,,
97,2449,,0.29205814003944397,6127.568359375,0.8713806867599487,0.8704913258552551
97,2449,6569.455078125,,,,
98,2474,,0.29205814003944397,6127.56689453125,0.8713806867599487,0.8704913258552551
98,2474,6554.19091796875,,,,
99,2499,,0.29205814003944397,6127.56689453125,0.8713806867599487,0.8704913258552551
99,2499,6575.9560546875,,,,
