epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4920.78515625,0.796940267086029
0,15,8333.3359375,,
1,31,,4758.5244140625,0.8235250115394592
1,31,7805.28662109375,,
2,47,,4642.7177734375,0.8476921916007996
2,47,7650.4658203125,,
3,63,,4600.6259765625,0.8517340421676636
3,63,7547.236328125,,
4,79,,4597.357421875,0.8502410650253296
4,79,7510.4580078125,,
5,95,,4517.44189453125,0.8544419407844543
5,95,7456.36376953125,,
6,111,,4476.1474609375,0.8554457426071167
6,111,7416.619140625,,
7,127,,4416.0341796875,0.857704222202301
7,127,7382.244140625,,
8,143,,4425.73828125,0.8517870306968689
8,143,7386.7255859375,,
9,159,,4396.126953125,0.8565436601638794
9,159,7377.056640625,,
10,175,,4396.30078125,0.8562394976615906
10,175,7330.31884765625,,
11,191,,4403.3271484375,0.8590732216835022
11,191,7312.3603515625,,
12,207,,4425.84130859375,0.8561619520187378
12,207,7316.40869140625,,
13,223,,4376.03662109375,0.8596001863479614
13,223,7285.90185546875,,
14,239,,4511.34423828125,0.8474962115287781
14,239,7309.72998046875,,
15,255,,4340.7431640625,0.8595004081726074
15,255,7354.19970703125,,
16,271,,4353.45849609375,0.8553631901741028
16,271,7299.59326171875,,
17,287,,4335.498046875,0.8575561046600342
17,287,7261.396484375,,
18,303,,4326.31982421875,0.8588588237762451
18,303,7227.69140625,,
19,319,,4292.87255859375,0.8560170531272888
19,319,7222.8115234375,,
20,335,,4326.31787109375,0.8573222756385803
20,335,7241.330078125,,
21,351,,4372.64013671875,0.8609592914581299
21,351,7209.1142578125,,
22,367,,4412.73974609375,0.860142171382904
22,367,7215.55859375,,
23,383,,4304.25830078125,0.8583035469055176
23,383,7241.2587890625,,
24,399,,4370.25927734375,0.858788013458252
24,399,7249.92529296875,,
25,415,,4353.404296875,0.8609856367111206
25,415,7228.18798828125,,
26,431,,4288.23779296875,0.8584372997283936
26,431,7216.7236328125,,
27,447,,4329.3369140625,0.8577885627746582
27,447,7221.3125,,
28,463,,4415.29833984375,0.854515016078949
28,463,7220.67431640625,,
29,479,,4334.853515625,0.8566297888755798
29,479,7241.888671875,,
30,495,,4325.33056640625,0.8592890501022339
30,495,7226.45654296875,,
31,511,,4277.21240234375,0.8602190613746643
31,511,7187.1015625,,
32,527,,4333.2265625,0.8621231913566589
32,527,7181.5859375,,
33,543,,4327.16357421875,0.8582362532615662
33,543,7172.357421875,,
34,559,,4305.859375,0.8612412810325623
34,559,7155.76171875,,
35,575,,4291.78076171875,0.862968921661377
35,575,7226.71240234375,,
36,591,,4259.71240234375,0.8600667119026184
36,591,7214.76953125,,
37,607,,4260.89501953125,0.8618411421775818
37,607,7167.26416015625,,
38,623,,4291.9013671875,0.8628880381584167
38,623,7150.4794921875,,
39,639,,4251.10400390625,0.8596677184104919
39,639,7117.46875,,
40,655,,4358.095703125,0.8630738258361816
40,655,7160.79736328125,,
41,671,,4260.0693359375,0.8585060834884644
41,671,7181.05810546875,,
42,687,,4330.74072265625,0.8588067889213562
42,687,7185.0302734375,,
43,703,,4267.544921875,0.8590672612190247
43,703,7197.4716796875,,
44,719,,4251.048828125,0.8569432497024536
44,719,7148.72802734375,,
45,735,,4434.1767578125,0.8546256422996521
45,735,7226.06494140625,,
46,751,,4267.2900390625,0.8583701252937317
46,751,7164.94580078125,,
47,767,,4259.1240234375,0.8594686388969421
47,767,7164.2333984375,,
48,783,,4272.23828125,0.855615496635437
48,783,7190.51123046875,,
49,799,,4306.703125,0.8594595789909363
49,799,7139.48583984375,,
