epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,15,,0.40328577160835266,4912.71142578125,0.8669416308403015,0.8149518370628357
0,15,8320.6640625,,,,
1,31,,0.4438338875770569,4617.16357421875,0.8938036561012268,0.8669286966323853
1,31,7731.92529296875,,,,
2,47,,0.4417637288570404,4554.58154296875,0.891684889793396,0.8582352995872498
2,47,7565.11962890625,,,,
3,63,,0.43007102608680725,4486.2587890625,0.8936803936958313,0.851080060005188
3,63,7527.78564453125,,,,
4,79,,0.4180097281932831,4514.27587890625,0.8899968862533569,0.8443671464920044
4,79,7540.8310546875,,,,
5,95,,0.4429143965244293,4556.30078125,0.8941479325294495,0.8674799203872681
5,95,7502.87255859375,,,,
6,111,,0.44472113251686096,4511.1728515625,0.8975527286529541,0.8878079652786255
6,111,7487.6025390625,,,,
7,127,,0.43797147274017334,4405.03857421875,0.9005444049835205,0.8791322112083435
7,127,7426.576171875,,,,
8,143,,0.4219224750995636,4413.72314453125,0.8921862244606018,0.8444583415985107
8,143,7405.70263671875,,,,
9,159,,0.4402732849121094,4468.451171875,0.895737886428833,0.8864184021949768
9,159,7410.24755859375,,,,
10,175,,0.4020141065120697,4487.0107421875,0.8970706462860107,0.8768045902252197
10,175,7398.01513671875,,,,
11,191,,0.43519991636276245,4398.099609375,0.8945147395133972,0.8810369968414307
11,191,7533.55029296875,,,,
12,207,,0.44562995433807373,4391.37255859375,0.8994069695472717,0.8850694298744202
12,207,7402.21923828125,,,,
13,223,,0.4288581907749176,4540.30078125,0.8977878093719482,0.8822370171546936
13,223,7461.6357421875,,,,
14,239,,0.4351714849472046,4407.17236328125,0.897274911403656,0.8797948360443115
14,239,7429.943359375,,,,
15,255,,0.4377366304397583,4485.57373046875,0.8942563533782959,0.8809391260147095
15,255,7401.92919921875,,,,
16,271,,0.4399060010910034,4322.3671875,0.901668906211853,0.8757778406143188
16,271,7416.0302734375,,,,
17,287,,0.4273752272129059,4342.18408203125,0.9026179313659668,0.8730054497718811
17,287,7366.71435546875,,,,
18,303,,0.4355033338069916,4479.4423828125,0.904679000377655,0.8877940773963928
18,303,7400.63818359375,,,,
19,319,,0.4301457107067108,4373.578125,0.9025399088859558,0.8675473928451538
19,319,7358.20703125,,,,
20,335,,0.426918089389801,4350.0029296875,0.9031145572662354,0.8797106146812439
20,335,7274.73193359375,,,,
21,351,,0.4307439923286438,4328.255859375,0.8994532823562622,0.8809612989425659
21,351,7330.173828125,,,,
22,367,,0.43524521589279175,4306.94921875,0.9066462516784668,0.8808761239051819
