epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6559.1357421875,0.7578769326210022
0,24,7230.80322265625,,
1,49,,6559.8671875,0.763092041015625
1,49,6884.87744140625,,
2,74,,6511.49951171875,0.7680373787879944
2,74,6852.9755859375,,
3,99,,6513.90771484375,0.7686602473258972
3,99,6793.93115234375,,
4,124,,6373.255859375,0.771760106086731
4,124,6764.00146484375,,
5,149,,6368.84228515625,0.7674955129623413
5,149,6747.93896484375,,
6,174,,6362.4892578125,0.7760571241378784
6,174,6698.7724609375,,
7,199,,6333.70458984375,0.7785598039627075
7,199,6680.80029296875,,
8,224,,6263.9619140625,0.7817797660827637
8,224,6642.08544921875,,
9,249,,6179.83935546875,0.7864594459533691
9,249,6616.712890625,,
10,274,,6257.42919921875,0.7745038866996765
10,274,6602.2314453125,,
11,299,,6122.7294921875,0.7908689379692078
