epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4838.12353515625,0.8109490871429443
0,15,8357.2841796875,,
1,31,,4700.74560546875,0.8461971282958984
1,31,7781.8828125,,
2,47,,4576.77197265625,0.848447859287262
2,47,7701.537109375,,
3,63,,4512.23681640625,0.8518771529197693
3,63,7617.2216796875,,
4,79,,4565.1533203125,0.8558844327926636
4,79,7538.3603515625,,
5,95,,4524.16064453125,0.8495606780052185
5,95,7514.107421875,,
6,111,,4558.72265625,0.8595246076583862
6,111,7576.837890625,,
7,127,,4558.19921875,0.852121889591217
7,127,7498.27001953125,,
8,143,,4487.9541015625,0.8591399192810059
8,143,7456.10693359375,,
9,159,,4387.58544921875,0.8575918078422546
9,159,7460.5673828125,,
10,175,,4385.5302734375,0.8563505411148071
10,175,7382.75048828125,,
11,191,,4345.0576171875,0.8575841188430786
11,191,7355.14208984375,,
12,207,,4540.5732421875,0.8279154896736145
12,207,7422.39892578125,,
13,223,,4332.64306640625,0.840602695941925
13,223,7461.177734375,,
14,239,,4386.89892578125,0.8601181507110596
14,239,7371.228515625,,
15,255,,4395.7568359375,0.857219398021698
15,255,7397.23095703125,,
16,271,,4299.3779296875,0.8562062978744507
16,271,7312.94189453125,,
17,287,,4361.21533203125,0.8606866002082825
17,287,7305.7919921875,,
18,303,,4322.27880859375,0.8569115996360779
18,303,7291.37744140625,,
19,319,,4407.70703125,0.850307047367096
19,319,7344.4169921875,,
20,335,,4286.9453125,0.8584896326065063
20,335,7319.54541015625,,
21,351,,4287.853515625,0.85037761926651
21,351,7370.24365234375,,
22,367,,4279.01416015625,0.8564479351043701
22,367,7384.95166015625,,
23,383,,4351.05322265625,0.8587830066680908
23,383,7314.65087890625,,
24,399,,4271.6259765625,0.8575072288513184
24,399,7275.28564453125,,
25,415,,4260.787109375,0.8557930588722229
25,415,7297.12841796875,,
26,431,,4301.7138671875,0.8578323125839233
26,431,7311.779296875,,
27,447,,4276.29833984375,0.8604142069816589
27,447,7314.42578125,,
28,463,,4406.23974609375,0.8590410351753235
28,463,7280.87744140625,,
29,479,,4281.91552734375,0.8546808958053589
29,479,7270.5595703125,,
30,495,,4292.1484375,0.8567489981651306
30,495,7304.8154296875,,
31,511,,4235.763671875,0.8539766073226929
31,511,7258.125,,
32,527,,4240.3193359375,0.8537074327468872
32,527,7364.27490234375,,
33,543,,4359.51318359375,0.8589312434196472
33,543,7272.20751953125,,
34,559,,4305.478515625,0.8539956212043762
34,559,7250.67626953125,,
35,575,,4290.5546875,0.8619115352630615
35,575,7232.71044921875,,
36,591,,4237.38818359375,0.8549486994743347
36,591,7220.3720703125,,
37,607,,4239.69384765625,0.8575687408447266
37,607,7228.89013671875,,
38,623,,4252.4501953125,0.8577730655670166
38,623,7226.97265625,,
39,639,,4281.96484375,0.8617355227470398
39,639,7224.1162109375,,
40,655,,4237.13671875,0.8612673282623291
