epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6569.8076171875,0.7598174810409546
0,24,7238.79052734375,,
1,49,,6570.64306640625,0.7640091180801392
1,49,6887.36474609375,,
2,74,,6533.06103515625,0.7691722512245178
2,74,6849.5654296875,,
3,99,,6491.59423828125,0.7680979371070862
3,99,6786.5771484375,,
4,124,,6361.11328125,0.7728121876716614
4,124,6753.26953125,,
5,149,,6373.96826171875,0.7689992189407349
5,149,6735.05810546875,,
6,174,,6337.7333984375,0.7742317318916321
6,174,6693.52783203125,,
7,199,,6337.15771484375,0.7772988080978394
7,199,6680.73486328125,,
8,224,,6276.03125,0.7825266718864441
8,224,6638.353515625,,
9,249,,6193.62158203125,0.7829340696334839
