epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,15,,0.40926194190979004,4788.6796875,0.8737991452217102,0.8129985332489014
0,15,8265.490234375,,,,
1,31,,0.4307745397090912,4683.11279296875,0.8927830457687378,0.8548189997673035
1,31,7676.07861328125,,,,
2,47,,0.44068843126296997,4570.49609375,0.8944140076637268,0.84054034948349
2,47,7630.9736328125,,,,
3,63,,0.42627057433128357,4500.17578125,0.8962647914886475,0.8701345920562744
3,63,7480.00390625,,,,
4,79,,0.4447336196899414,4492.58544921875,0.894231379032135,0.8731817603111267
4,79,7416.50244140625,,,,
5,95,,0.4284304976463318,4424.27783203125,0.896480143070221,0.8537400364875793
5,95,7410.16357421875,,,,
6,111,,0.43292850255966187,4479.09228515625,0.9014118909835815,0.8767815232276917
6,111,7407.76123046875,,,,
7,127,,0.4260084629058838,4515.896484375,0.8952843546867371,0.8532015085220337
7,127,7403.7275390625,,,,
8,143,,0.44060373306274414,4378.236328125,0.9007342457771301,0.875028133392334
8,143,7346.1669921875,,,,
9,159,,0.42853763699531555,4336.33935546875,0.9021713137626648,0.876150906085968
9,159,7350.63916015625,,,,
10,175,,0.4287458658218384,4393.54248046875,0.8996874094009399,0.8768715858459473
10,175,7302.56640625,,,,
11,191,,0.43553006649017334,4284.6240234375,0.9037812352180481,0.8744935989379883
11,191,7276.77197265625,,,,
12,207,,0.43120506405830383,4457.21826171875,0.8969313502311707,0.8721510767936707
12,207,7335.6806640625,,,,
13,223,,0.4242294728755951,4339.5283203125,0.8892896175384521,0.8539156913757324
13,223,7360.8662109375,,,,
14,239,,0.4205544888973236,4454.01318359375,0.8998008370399475,0.8794136643409729
14,239,7282.69677734375,,,,
15,255,,0.4237444996833801,4313.75927734375,0.8993154764175415,0.8784767985343933
15,255,7305.27734375,,,,
16,271,,0.4211229681968689,4351.1455078125,0.9025794267654419,0.8751837015151978
16,271,7253.06591796875,,,,
17,287,,0.4299967586994171,4289.2763671875,0.9048528671264648,0.8858978748321533
17,287,7246.38330078125,,,,
18,303,,0.4363788068294525,4320.8037109375,0.8995547890663147,0.8780859708786011
18,303,7261.10107421875,,,,
19,319,,0.4123555123806,4426.87451171875,0.8940794467926025,0.8729328513145447
19,319,7269.04345703125,,,,
20,335,,0.425845205783844,4285.09765625,0.8998755216598511,0.8849371671676636
20,335,7266.85107421875,,,,
21,351,,0.416016161441803,4290.68212890625,0.8943971395492554,0.874994695186615
21,351,7309.02392578125,,,,
22,367,,0.4309515058994293,4304.419921875,0.9046003222465515,0.8779992461204529
22,367,7293.8603515625,,,,
23,383,,0.4309098720550537,4274.21240234375,0.9036132097244263,0.8834642767906189
23,383,7200.498046875,,,,
24,399,,0.42926478385925293,4261.76171875,0.9027281999588013,0.8852980732917786
24,399,7168.0185546875,,,,
25,415,,0.43062976002693176,4287.32470703125,0.9045180678367615,0.8848024606704712
25,415,7155.90673828125,,,,
26,431,,0.4290156662464142,4270.58154296875,0.9049602150917053,0.8846812844276428
26,431,7169.9794921875,,,,
27,447,,0.42815962433815,4244.05908203125,0.9062283039093018,0.8845487236976624
27,447,7158.19921875,,,,
28,463,,0.42928168177604675,4249.1708984375,0.9041682481765747,0.8838017582893372
28,463,7151.38232421875,,,,
29,479,,0.42727893590927124,4238.3203125,0.9034526944160461,0.8841602206230164
29,479,7127.44189453125,,,,
30,495,,0.42683979868888855,4248.63671875,0.9058616161346436,0.88298499584198
30,495,7142.1162109375,,,,
31,511,,0.42946016788482666,4236.21142578125,0.9042879343032837,0.8843052983283997
31,511,7139.2431640625,,,,
32,527,,0.4277280271053314,4258.50927734375,0.9042387008666992,0.8845946788787842
32,527,7146.98486328125,,,,
33,543,,0.4262520968914032,4301.73046875,0.9023513197898865,0.8838596343994141
33,543,7138.48828125,,,,
34,559,,0.4282539188861847,4230.9287109375,0.9022120237350464,0.8848493099212646
34,559,7118.95458984375,,,,
35,575,,0.42684027552604675,4254.27734375,0.9023725390434265,0.8845909833908081
35,575,7118.345703125,,,,
36,591,,0.43006184697151184,4236.96728515625,0.9024381637573242,0.8849120140075684
36,591,7107.94189453125,,,,
37,607,,0.42484983801841736,4241.8994140625,0.9025909304618835,0.8843337893486023
37,607,7109.3955078125,,,,
38,623,,0.42839595675468445,4226.03369140625,0.9035045504570007,0.8836085796356201
38,623,7113.7109375,,,,
39,639,,0.4265725314617157,4229.5751953125,0.9031838774681091,0.8836131691932678
39,639,7130.69384765625,,,,
40,655,,0.4293982684612274,4237.828125,0.9017557501792908,0.8842533826828003
40,655,7106.0615234375,,,,
41,671,,0.4289550483226776,4243.564453125,0.9031000137329102,0.8854020833969116
41,671,7087.01611328125,,,,
42,687,,0.43091267347335815,4231.517578125,0.9032455086708069,0.8844802975654602
42,687,7099.966796875,,,,
43,703,,0.42501401901245117,4229.24267578125,0.9014101028442383,0.884429931640625
43,703,7103.880859375,,,,
44,719,,0.4264412224292755,4254.66796875,0.9028584957122803,0.8853676319122314
44,719,7121.095703125,,,,
45,735,,0.4260808527469635,4241.7548828125,0.9023888111114502,0.8847116827964783
45,735,7103.423828125,,,,
46,751,,0.42238813638687134,4232.09326171875,0.9028797745704651,0.8838055729866028
46,751,7098.29931640625,,,,
47,767,,0.4242241680622101,4240.02197265625,0.9029708504676819,0.8849177956581116
47,767,7095.52685546875,,,,
48,783,,0.42984598875045776,4207.25927734375,0.9049675464630127,0.8856495022773743
48,783,7078.58837890625,,,,
49,799,,0.42564821243286133,4218.61083984375,0.9009398221969604,0.8837493658065796
49,799,7098.64111328125,,,,
50,815,,0.4291855990886688,4223.92236328125,0.9037759900093079,0.8859769105911255
50,815,7091.6220703125,,,,
51,831,,0.4270026981830597,4213.9599609375,0.9048260450363159,0.8846161365509033
51,831,7083.8515625,,,,
52,847,,0.42972123622894287,4222.47265625,0.9055768847465515,0.8854950666427612
52,847,7097.73828125,,,,
53,863,,0.4256429374217987,4224.3544921875,0.9023640155792236,0.8859147429466248
53,863,7088.06640625,,,,
54,879,,0.4243931770324707,4245.1259765625,0.904582679271698,0.8857514262199402
54,879,7086.9150390625,,,,
55,895,,0.4293055832386017,4208.97119140625,0.9047181606292725,0.8862808346748352
55,895,7084.9794921875,,,,
56,911,,0.43072229623794556,4205.99755859375,0.9047170281410217,0.8858430981636047
56,911,7082.4580078125,,,,
57,927,,0.42856794595718384,4228.841796875,0.90358567237854,0.8866931796073914
57,927,7079.15576171875,,,,
58,943,,0.42755475640296936,4212.32177734375,0.9072003960609436,0.8865981698036194
58,943,7080.74169921875,,,,
59,959,,0.43121254444122314,4198.2490234375,0.9054262042045593,0.8861485719680786
59,959,7078.72900390625,,,,
60,975,,0.43081268668174744,4215.38330078125,0.904825747013092,0.8867186903953552
60,975,7072.74609375,,,,
61,991,,0.424886554479599,4245.86181640625,0.9025731682777405,0.8854168653488159
61,991,7059.64306640625,,,,
62,1007,,0.43019500374794006,4216.38330078125,0.9083470106124878,0.8870812654495239
62,1007,7065.3984375,,,,
63,1023,,0.4282861351966858,4223.23974609375,0.9042342305183411,0.8867743611335754
63,1023,7050.38623046875,,,,
64,1039,,0.429545521736145,4211.345703125,0.9026404619216919,0.8853738903999329
64,1039,7072.8935546875,,,,
65,1055,,0.4326568841934204,4209.97900390625,0.9066972136497498,0.8876976370811462
65,1055,7072.38427734375,,,,
66,1071,,0.4321269094944,4193.638671875,0.9057506918907166,0.887853741645813
66,1071,7069.74072265625,,,,
67,1087,,0.4329712688922882,4232.37890625,0.9074934124946594,0.8882004618644714
67,1087,7082.89306640625,,,,
68,1103,,0.43421438336372375,4190.35498046875,0.906800389289856,0.887143611907959
68,1103,7058.50830078125,,,,
69,1119,,0.4308241009712219,4204.4091796875,0.9050596952438354,0.8865594267845154
69,1119,7050.689453125,,,,
70,1135,,0.43350115418434143,4226.50390625,0.9064851999282837,0.8886200189590454
70,1135,7059.10400390625,,,,
71,1151,,0.4336387813091278,4218.564453125,0.9073864221572876,0.8878793716430664
71,1151,7064.52197265625,,,,
72,1167,,0.4321076571941376,4202.95361328125,0.9075075387954712,0.8870078325271606
72,1167,7049.248046875,,,,
73,1183,,0.4358459711074829,4190.677734375,0.9092259407043457,0.8873496651649475
73,1183,7041.5615234375,,,,
74,1199,,0.43064016103744507,4237.47119140625,0.9066694974899292,0.8894306421279907
74,1199,7047.21923828125,,,,
75,1215,,0.43858015537261963,4177.16455078125,0.9085209369659424,0.8906193375587463
75,1215,7057.61962890625,,,,
