epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4992.416015625,0.7903581261634827
0,15,8482.8681640625,,
1,31,,4596.8701171875,0.8386260867118835
1,31,7849.33935546875,,
2,47,,4586.548828125,0.8481520414352417
2,47,7667.328125,,
3,63,,4623.84033203125,0.8503662347793579
3,63,7637.943359375,,
4,79,,4489.67431640625,0.8536396026611328
4,79,7570.8896484375,,
5,95,,4487.79541015625,0.856591522693634
5,95,7536.6552734375,,
6,111,,4549.2802734375,0.8558328151702881
6,111,7535.38916015625,,
7,127,,4542.64306640625,0.8581043481826782
7,127,7568.36572265625,,
8,143,,4400.3349609375,0.859382688999176
8,143,7474.640625,,
9,159,,4455.8349609375,0.861228883266449
9,159,7453.41162109375,,
10,175,,4420.81787109375,0.857731819152832
10,175,7439.65478515625,,
11,191,,4374.0263671875,0.8600672483444214
11,191,7428.62353515625,,
12,207,,4344.24853515625,0.8606271147727966
12,207,7399.4150390625,,
13,223,,4349.29931640625,0.8596742749214172
13,223,7449.353515625,,
14,239,,4388.7158203125,0.8600066304206848
14,239,7415.384765625,,
15,255,,4345.3076171875,0.8558512330055237
15,255,7460.43798828125,,
16,271,,4449.93896484375,0.8549308180809021
16,271,7405.0478515625,,
17,287,,4336.619140625,0.8561856150627136
17,287,7419.27685546875,,
18,303,,4286.68701171875,0.8546048402786255
18,303,7340.19677734375,,
19,319,,4391.20947265625,0.8582169413566589
19,319,7344.8779296875,,
20,335,,4405.98583984375,0.8514809012413025
20,335,7341.65576171875,,
21,351,,4358.31005859375,0.8599972724914551
21,351,7393.6435546875,,
22,367,,4358.40380859375,0.8612669110298157
22,367,7370.5556640625,,
23,383,,4393.802734375,0.8544384837150574
23,383,7407.37744140625,,
24,399,,4301.57958984375,0.8603919148445129
24,399,7356.994140625,,
25,415,,4348.54052734375,0.8559183478355408
25,415,7368.0673828125,,
26,431,,4309.90478515625,0.8572361469268799
26,431,7360.38818359375,,
27,447,,4276.197265625,0.8553146123886108
27,447,7324.9970703125,,
28,463,,4340.029296875,0.859564483165741
28,463,7334.3388671875,,
29,479,,4336.23291015625,0.8592362403869629
29,479,7275.78515625,,
30,495,,4285.4970703125,0.8588338494300842
30,495,7289.0068359375,,
31,511,,4301.7265625,0.857899010181427
31,511,7281.08935546875,,
32,527,,4376.5361328125,0.8527852892875671
32,527,7347.67431640625,,
33,543,,4310.36669921875,0.8593906164169312
33,543,7348.50830078125,,
34,559,,4248.7607421875,0.8575315475463867
34,559,7295.26025390625,,
35,575,,4332.72265625,0.8570204973220825
35,575,7278.80859375,,
36,591,,4330.31005859375,0.8584437966346741
36,591,7303.47900390625,,
37,607,,4269.29052734375,0.860946774482727
37,607,7296.392578125,,
38,623,,4268.9931640625,0.8605675101280212
38,623,7259.04052734375,,
39,639,,4219.45361328125,0.8637332916259766
39,639,7262.87646484375,,
40,655,,4215.5966796875,0.8634845614433289
40,655,7255.078125,,
41,671,,4219.14208984375,0.8629361987113953
41,671,7284.11376953125,,
42,687,,4314.37353515625,0.86283278465271
42,687,7240.01953125,,
43,703,,4286.59228515625,0.8689330220222473
43,703,7313.27001953125,,
44,719,,4231.44970703125,0.8641679883003235
44,719,7262.56591796875,,
45,735,,4213.67138671875,0.8603014349937439
45,735,7219.55224609375,,
46,751,,4232.400390625,0.8637173175811768
46,751,7228.15966796875,,
47,767,,4229.70263671875,0.8556473851203918
47,767,7261.15478515625,,
48,783,,4187.34130859375,0.8627192974090576
48,783,7228.40869140625,,
49,799,,4272.26953125,0.8673928380012512
49,799,7235.8095703125,,
