epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6539.80224609375,0.7594698071479797
0,24,7233.78515625,,
1,49,,6575.6650390625,0.7637633681297302
1,49,6883.279296875,,
2,74,,6541.41015625,0.7669110298156738
2,74,6850.57763671875,,
3,99,,6486.33935546875,0.7690029740333557
3,99,6789.93505859375,,
4,124,,6359.25244140625,0.773219108581543
4,124,6757.95166015625,,
5,149,,6377.06005859375,0.7692790031433105
5,149,6737.8828125,,
6,174,,6339.837890625,0.7734812498092651
6,174,6691.41943359375,,
7,199,,6344.71435546875,0.7777165770530701
7,199,6672.3271484375,,
8,224,,6242.880859375,0.7803517580032349
