epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6668.35595703125,0.7602956295013428
0,24,7249.1328125,,
1,49,,6505.47119140625,0.7626299262046814
1,49,6962.46435546875,,
2,74,,6466.19580078125,0.7684351205825806
2,74,6885.91552734375,,
3,99,,6492.14794921875,0.7622795701026917
3,99,6858.919921875,,
4,124,,6435.708984375,0.7695208787918091
