epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4953.02685546875,0.8132839202880859
0,15,8430.7255859375,,
1,31,,4591.3818359375,0.844251811504364
1,31,7694.4384765625,,
2,47,,4590.0078125,0.8492478728294373
2,47,7515.39599609375,,
3,63,,4433.71923828125,0.8571613430976868
3,63,7452.07275390625,,
4,79,,4694.1376953125,0.8318009972572327
4,79,7371.4501953125,,
5,95,,4522.5224609375,0.8551952838897705
5,95,7507.6708984375,,
6,111,,4372.3466796875,0.8627023100852966
6,111,7373.396484375,,
7,127,,4470.13037109375,0.8550567030906677
7,127,7329.73779296875,,
8,143,,4309.23583984375,0.8597745895385742
8,143,7288.56787109375,,
9,159,,4391.8330078125,0.8572468161582947
9,159,7270.7958984375,,
10,175,,4329.8974609375,0.8582265377044678
10,175,7297.5087890625,,
11,191,,4387.9755859375,0.858568012714386
11,191,7216.59814453125,,
12,207,,4323.888671875,0.8575537204742432
12,207,7227.25390625,,
13,223,,4399.7548828125,0.8579413890838623
13,223,7244.44677734375,,
14,239,,4348.849609375,0.8618578314781189
14,239,7271.0,,
15,255,,4309.57373046875,0.8566792607307434
15,255,7275.39599609375,,
16,271,,4370.76708984375,0.8592690825462341
16,271,7198.2333984375,,
17,287,,4305.83984375,0.8547084331512451
17,287,7217.28515625,,
18,303,,4270.5166015625,0.8520574569702148
18,303,7180.6181640625,,
19,319,,4410.75244140625,0.8522754907608032
19,319,7169.798828125,,
20,335,,4301.2958984375,0.8555477857589722
20,335,7185.64892578125,,
21,351,,4287.3486328125,0.858401894569397
21,351,7220.15478515625,,
22,367,,4240.93359375,0.8553755879402161
22,367,7154.78955078125,,
23,383,,4298.8017578125,0.8543097376823425
23,383,7127.43603515625,,
24,399,,4275.39794921875,0.8554302453994751
24,399,7163.71630859375,,
25,415,,4274.9765625,0.8558590412139893
25,415,7164.7822265625,,
26,431,,4247.86083984375,0.8590252995491028
26,431,7129.57470703125,,
27,447,,4240.21240234375,0.85978102684021
27,447,7115.49853515625,,
28,463,,4324.576171875,0.8558036088943481
28,463,7112.05615234375,,
29,479,,4236.974609375,0.8557503819465637
29,479,7105.26953125,,
30,495,,4346.2197265625,0.8598029613494873
30,495,7099.6259765625,,
31,511,,4277.78662109375,0.8535180687904358
31,511,7112.95068359375,,
32,527,,4364.4326171875,0.8576284050941467
32,527,7101.25537109375,,
33,543,,4227.64208984375,0.8534845113754272
33,543,7108.23193359375,,
34,559,,4203.39599609375,0.8547107577323914
34,559,7060.1826171875,,
35,575,,4319.21826171875,0.8597595691680908
35,575,7124.4013671875,,
36,591,,4293.6279296875,0.8571551442146301
36,591,7127.2998046875,,
37,607,,4234.5302734375,0.8602761030197144
37,607,7099.7001953125,,
38,623,,4215.8330078125,0.866178572177887
38,623,7082.40234375,,
39,639,,4218.126953125,0.8653269410133362
39,639,7064.64697265625,,
40,655,,4175.9873046875,0.8617764711380005
40,655,7046.80078125,,
41,671,,4215.5166015625,0.8648727536201477
41,671,7088.84765625,,
42,687,,4232.91650390625,0.8581604957580566
42,687,7080.40087890625,,
43,703,,4308.845703125,0.8605680465698242
43,703,7107.4345703125,,
44,719,,4223.23291015625,0.8575854897499084
44,719,7123.13427734375,,
45,735,,4172.755859375,0.8618796467781067
45,735,7059.32421875,,
46,751,,4213.51611328125,0.8602246642112732
46,751,7071.41015625,,
47,767,,4261.89208984375,0.8540136814117432
47,767,7128.59326171875,,
48,783,,4199.63818359375,0.8661194443702698
48,783,7101.3359375,,
49,799,,4188.15087890625,0.8661046624183655
49,799,7024.07666015625,,
