epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6635.4765625,0.7563254833221436
0,24,7256.26953125,,
1,49,,6531.07080078125,0.7645459175109863
1,49,6896.33642578125,,
2,74,,6543.8798828125,0.7660868167877197
2,74,6854.96044921875,,
3,99,,6504.06591796875,0.7694699764251709
3,99,6807.2001953125,,
4,124,,6381.69921875,0.7712518572807312
4,124,6766.29833984375,,
5,149,,6383.5146484375,0.7678899168968201
5,149,6746.58349609375,,
6,174,,6402.4423828125,0.7710845470428467
6,174,6704.19287109375,,
7,199,,6328.84423828125,0.7741144895553589
7,199,6691.7265625,,
8,224,,6284.12060546875,0.7813379764556885
8,224,6658.0625,,
9,249,,6228.76416015625,0.7843834757804871
9,249,6616.0654296875,,
10,274,,6267.916015625,0.7821891903877258
10,274,6617.65185546875,,
11,299,,6127.6201171875,0.7930887937545776
11,299,6594.2919921875,,
12,324,,6115.56298828125,0.7967314720153809
12,324,6543.111328125,,
13,349,,6160.16259765625,0.8008208274841309
13,349,6525.19140625,,
14,374,,6079.130859375,0.7948981523513794
14,374,6522.6298828125,,
15,399,,6052.2685546875,0.7972421646118164
15,399,6502.5595703125,,
16,424,,6075.4189453125,0.7982630729675293
16,424,6490.046875,,
17,449,,6132.9501953125,0.796332836151123
17,449,6488.08984375,,
18,474,,6032.98486328125,0.7985501885414124
18,474,6490.9326171875,,
19,499,,6109.74560546875,0.8038281798362732
19,499,6454.51123046875,,
20,524,,5995.12890625,0.7992104291915894
20,524,6457.01318359375,,
21,549,,6051.8876953125,0.8030899167060852
21,549,6454.26904296875,,
22,574,,6095.07666015625,0.7954882383346558
22,574,6447.701171875,,
23,599,,6030.13134765625,0.8026387691497803
23,599,6443.05029296875,,
24,624,,6026.67529296875,0.8034918904304504
24,624,6431.9208984375,,
25,649,,5991.15771484375,0.8024485111236572
25,649,6441.03515625,,
26,674,,6153.0537109375,0.8021312355995178
26,674,6436.611328125,,
27,699,,6007.07666015625,0.8029384016990662
27,699,6422.32177734375,,
28,724,,5984.833984375,0.8000165224075317
28,724,6421.23388671875,,
29,749,,6024.19921875,0.8047144412994385
29,749,6417.86083984375,,
30,774,,6040.0703125,0.8045601844787598
30,774,6413.5234375,,
31,799,,6078.3681640625,0.8008167743682861
31,799,6412.58154296875,,
32,824,,6049.06494140625,0.8064924478530884
32,824,6432.0712890625,,
33,849,,6001.57470703125,0.7995210886001587
33,849,6417.115234375,,
34,874,,5976.52294921875,0.801619291305542
34,874,6404.1591796875,,
35,899,,5987.20263671875,0.8051796555519104
35,899,6413.64453125,,
36,924,,6065.37841796875,0.7993817329406738
36,924,6400.67578125,,
37,949,,5955.7099609375,0.8031162619590759
37,949,6399.357421875,,
38,974,,6013.2392578125,0.8052223324775696
38,974,6399.11328125,,
39,999,,6029.96826171875,0.7987222671508789
39,999,6420.59619140625,,
40,1024,,6091.49169921875,0.8022989630699158
40,1024,6402.75634765625,,
41,1049,,6039.439453125,0.8036687970161438
41,1049,6401.66796875,,
42,1074,,6076.15673828125,0.7967789173126221
42,1074,6377.794921875,,
43,1099,,6004.7890625,0.8060057759284973
43,1099,6392.73681640625,,
44,1124,,5988.0556640625,0.8087978959083557
44,1124,6395.5654296875,,
45,1149,,6092.15869140625,0.8065941333770752
45,1149,6404.62890625,,
46,1174,,6085.06689453125,0.8025403618812561
46,1174,6406.09912109375,,
47,1199,,6043.10009765625,0.8018621206283569
47,1199,6400.306640625,,
48,1224,,6012.5068359375,0.8055799007415771
48,1224,6407.85302734375,,
49,1249,,6014.08154296875,0.803400456905365
49,1249,6386.09814453125,,
