epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4981.84765625,0.7257504463195801
0,15,8385.2373046875,,
1,31,,4835.3212890625,0.7560209631919861
1,31,7931.697265625,,
2,47,,4721.43896484375,0.7830020785331726
2,47,7771.0478515625,,
3,63,,4653.85595703125,0.76918625831604
3,63,7704.77490234375,,
4,79,,4627.01904296875,0.790267825126648
4,79,7674.7724609375,,
5,95,,4618.1123046875,0.7972916960716248
5,95,7637.97509765625,,
6,111,,4590.1591796875,0.7941738367080688
6,111,7624.34521484375,,
7,127,,4566.11669921875,0.7998377680778503
7,127,7602.1396484375,,
8,143,,4554.880859375,0.7989041805267334
8,143,7589.33935546875,,
9,159,,4551.5009765625,0.8019619584083557
9,159,7588.55419921875,,
10,175,,4546.0986328125,0.8004701137542725
10,175,7556.63525390625,,
11,191,,4552.421875,0.8020220398902893
11,191,7565.4931640625,,
12,207,,4512.755859375,0.7941405773162842
12,207,7550.2080078125,,
13,223,,4564.37744140625,0.8017396926879883
13,223,7556.0361328125,,
14,239,,4489.5234375,0.7998037934303284
14,239,7518.0078125,,
15,255,,4485.42822265625,0.8032239079475403
15,255,7503.9853515625,,
16,271,,4515.38037109375,0.8055334091186523
16,271,7516.85888671875,,
17,287,,4491.3681640625,0.8064967393875122
17,287,7490.26220703125,,
18,303,,4525.234375,0.8050937652587891
18,303,7492.3583984375,,
19,319,,4503.64990234375,0.8029240965843201
19,319,7498.25927734375,,
20,335,,4479.40380859375,0.8100568652153015
20,335,7484.998046875,,
21,351,,4472.76318359375,0.8006518483161926
21,351,7475.79541015625,,
22,367,,4465.6982421875,0.7997918128967285
22,367,7468.9521484375,,
23,383,,4478.13720703125,0.7975775003433228
23,383,7459.48779296875,,
24,399,,4480.17431640625,0.7964169383049011
24,399,7471.71044921875,,
25,415,,4472.0849609375,0.8016142845153809
25,415,7451.77783203125,,
26,431,,4452.71044921875,0.7975299954414368
26,431,7471.75244140625,,
27,447,,4450.57958984375,0.7978343367576599
27,447,7464.50341796875,,
28,463,,4446.01171875,0.8012869358062744
28,463,7453.38623046875,,
29,479,,4439.7626953125,0.8003970384597778
29,479,7451.0048828125,,
30,495,,4463.27734375,0.799609899520874
30,495,7465.80615234375,,
31,511,,4434.2880859375,0.7997894883155823
31,511,7441.9287109375,,
32,527,,4500.24462890625,0.7983746528625488
32,527,7435.80859375,,
33,543,,4410.34619140625,0.8056282997131348
33,543,7437.25244140625,,
34,559,,4428.34619140625,0.8038986921310425
34,559,7448.99462890625,,
35,575,,4449.76953125,0.8057452440261841
35,575,7436.5263671875,,
36,591,,4417.90966796875,0.8075647354125977
36,591,7451.9169921875,,
37,607,,4521.14501953125,0.8015633225440979
37,607,7454.63818359375,,
38,623,,4427.1015625,0.8003662824630737
38,623,7435.8623046875,,
39,639,,4430.2470703125,0.7959080934524536
39,639,7422.0615234375,,
40,655,,4414.5302734375,0.7985284328460693
40,655,7416.4287109375,,
41,671,,4424.54248046875,0.7971697449684143
41,671,7402.12646484375,,
42,687,,4432.09228515625,0.7985070943832397
42,687,7405.06494140625,,
43,703,,4419.27587890625,0.8014498949050903
43,703,7407.66748046875,,
44,719,,4447.55322265625,0.7983137369155884
44,719,7415.28564453125,,
45,735,,4410.853515625,0.8019905686378479
45,735,7390.77978515625,,
46,751,,4415.16943359375,0.8023924827575684
46,751,7374.71533203125,,
47,767,,4415.1611328125,0.8002862930297852
47,767,7396.94140625,,
48,783,,4414.72021484375,0.8001334071159363
48,783,7381.10986328125,,
49,799,,4413.6337890625,0.7999280691146851
49,799,7399.9130859375,,
