epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
24,399,,0.4313643276691437,4424.5556640625,0.8984196186065674,0.8768007159233093
24,399,7414.404296875,,,,
25,415,,0.4343947172164917,4310.65673828125,0.902570903301239,0.8828556537628174
25,415,7387.9775390625,,,,
26,431,,0.42999202013015747,4311.6376953125,0.9049414396286011,0.8673695921897888
26,431,7380.26123046875,,,,
27,447,,0.43731486797332764,4338.3017578125,0.8975699543952942,0.8789275884628296
27,447,7554.392578125,,,,
28,463,,0.4233350157737732,4385.98681640625,0.9042143821716309,0.866826593875885
28,463,7525.689453125,,,,
29,479,,0.4288274645805359,4305.3828125,0.9042583107948303,0.8798232674598694
29,479,7419.11962890625,,,,
30,495,,0.434898316860199,4345.7197265625,0.904202938079834,0.8785187005996704
30,495,7406.6162109375,,,,
31,511,,0.43826937675476074,4390.75146484375,0.8991004228591919,0.877158522605896
31,511,7439.1396484375,,,,
32,527,,0.4306633770465851,4323.6220703125,0.9006006717681885,0.8787820935249329
32,527,7385.92578125,,,,
33,543,,0.4317248463630676,4363.14892578125,0.9056766629219055,0.8816717863082886
33,543,7373.55419921875,,,,
34,559,,0.43551796674728394,4316.875,0.9023575782775879,0.8823579549789429
34,559,7354.2919921875,,,,
35,575,,0.43009865283966064,4441.97314453125,0.9008995890617371,0.8823949098587036
35,575,7386.49951171875,,,,
36,591,,0.4299408793449402,4343.56103515625,0.9052393436431885,0.8815636038780212
36,591,7347.33935546875,,,,
37,607,,0.4190899431705475,4328.6005859375,0.8970455527305603,0.8762107491493225
37,607,7345.05810546875,,,,
38,623,,0.42384400963783264,4333.96142578125,0.9077421426773071,0.8805684447288513
38,623,7368.1845703125,,,,
39,639,,0.42742177844047546,4393.13525390625,0.907909631729126,0.8648267388343811
39,639,7403.66650390625,,,,
40,655,,0.4321480095386505,4447.9912109375,0.9007073640823364,0.8781143426895142
40,655,7392.06640625,,,,
41,671,,0.4329283535480499,4308.55322265625,0.9031378626823425,0.8815546035766602
41,671,7354.5693359375,,,,
42,687,,0.43027785420417786,4295.61572265625,0.90509432554245,0.8833609223365784
42,687,7311.095703125,,,,
43,703,,0.4320952892303467,4296.25732421875,0.9043329954147339,0.8839139938354492
43,703,7297.470703125,,,,
44,719,,0.43342968821525574,4326.25,0.9046275019645691,0.8830551505088806
44,719,7287.873046875,,,,
45,735,,0.4333655536174774,4306.53466796875,0.9042940139770508,0.8840337991714478
45,735,7296.62646484375,,,,
46,751,,0.4334574043750763,4294.68701171875,0.9058245420455933,0.8843218088150024
46,751,7299.49169921875,,,,
47,767,,0.4340054392814636,4303.8671875,0.9054426550865173,0.8842223882675171
47,767,7285.2744140625,,,,
48,783,,0.4360620081424713,4316.2802734375,0.9036624431610107,0.8844309449195862
48,783,7290.74072265625,,,,
49,799,,0.4348798096179962,4299.70166015625,0.9047377705574036,0.8844507932662964
49,799,7281.8046875,,,,
50,815,,0.4343111515045166,4291.48828125,0.9051290154457092,0.8849013447761536
50,815,7296.9951171875,,,,
51,831,,0.43472278118133545,4291.5478515625,0.905963659286499,0.8852712512016296
51,831,7271.11669921875,,,,
52,847,,0.4319964051246643,4283.5322265625,0.9065190553665161,0.8827242851257324
52,847,7266.98193359375,,,,
53,863,,0.4367818832397461,4307.94970703125,0.9041135311126709,0.8835577964782715
53,863,7274.4169921875,,,,
54,879,,0.4340808391571045,4333.6220703125,0.9046092629432678,0.8841245174407959
54,879,7282.0615234375,,,,
55,895,,0.4337419867515564,4308.42333984375,0.9054934978485107,0.8848687410354614
55,895,7282.18896484375,,,,
56,911,,0.4331846833229065,4285.6552734375,0.9041085243225098,0.884520411491394
56,911,7281.66259765625,,,,
57,927,,0.433554083108902,4276.5732421875,0.9042273163795471,0.8854266405105591
57,927,7266.08935546875,,,,
58,943,,0.4324864447116852,4292.0849609375,0.9062683582305908,0.8845928311347961
58,943,7280.63623046875,,,,
59,959,,0.4336513876914978,4295.86669921875,0.9042966365814209,0.8833820819854736
59,959,7279.72802734375,,,,
60,975,,0.4319065809249878,4291.46337890625,0.9060922265052795,0.8840432167053223
60,975,7261.21875,,,,
61,991,,0.43620070815086365,4295.89794921875,0.9042537808418274,0.8840804696083069
61,991,7272.65185546875,,,,
62,1007,,0.4335504472255707,4277.21533203125,0.9059092402458191,0.8842344284057617
62,1007,7269.46630859375,,,,
63,1023,,0.4309065341949463,4287.01025390625,0.9057703614234924,0.8848098516464233
63,1023,7279.32470703125,,,,
64,1039,,0.43436139822006226,4286.9404296875,0.904476523399353,0.8834801912307739
64,1039,7269.92626953125,,,,
65,1055,,0.43316036462783813,4296.58447265625,0.9047589898109436,0.8837343454360962
65,1055,7265.18798828125,,,,
66,1071,,0.4340647757053375,4307.66064453125,0.906024694442749,0.8839961290359497
66,1071,7264.107421875,,,,
67,1087,,0.4311996102333069,4316.25048828125,0.9045829176902771,0.8835320472717285
67,1087,7278.87255859375,,,,
68,1103,,0.43698808550834656,4304.61083984375,0.9025148749351501,0.8830795288085938
68,1103,7257.92724609375,,,,
69,1119,,0.434360533952713,4287.04052734375,0.9029452800750732,0.8836684823036194
69,1119,7273.82275390625,,,,
70,1135,,0.4330523610115051,4279.134765625,0.9046072959899902,0.8833949565887451
70,1135,7260.30859375,,,,
71,1151,,0.43304890394210815,4281.75,0.9053642749786377,0.8839056491851807
71,1151,7259.796875,,,,
72,1167,,0.4330446720123291,4276.361328125,0.9053888320922852,0.8839520812034607
72,1167,7261.39990234375,,,,
73,1183,,0.433260053396225,4286.61669921875,0.905117392539978,0.8844704031944275
73,1183,7262.5654296875,,,,
74,1199,,0.43288490176200867,4281.3720703125,0.9053025841712952,0.8844915628433228
74,1199,7250.65380859375,,,,
75,1215,,0.43329885601997375,4283.5361328125,0.90543133020401,0.8843869566917419
75,1215,7264.22119140625,,,,
76,1231,,0.43331611156463623,4280.9736328125,0.905196487903595,0.8841284513473511
76,1231,7268.12548828125,,,,
77,1247,,0.43307557702064514,4284.86083984375,0.9052324891090393,0.8844112157821655
77,1247,7258.80712890625,,,,
78,1263,,0.4335884153842926,4285.74169921875,0.90487140417099,0.884704053401947
78,1263,7262.01220703125,,,,
79,1279,,0.43315595388412476,4282.70068359375,0.9050860404968262,0.8843421339988708
79,1279,7264.06689453125,,,,
80,1295,,0.43301427364349365,4282.14013671875,0.9049230813980103,0.8843496441841125
80,1295,7256.021484375,,,,
81,1311,,0.43316319584846497,4282.72412109375,0.9050167202949524,0.8843377232551575
81,1311,7269.61669921875,,,,
82,1327,,0.4331133961677551,4282.66943359375,0.9050633907318115,0.8843526840209961
82,1327,7254.72705078125,,,,
83,1343,,0.4330992102622986,4282.91845703125,0.9050279855728149,0.8843346834182739
83,1343,7258.611328125,,,,
84,1359,,0.4331696033477783,4283.1328125,0.9050881266593933,0.8843411803245544
84,1359,7266.32470703125,,,,
85,1375,,0.4331332743167877,4283.23876953125,0.9050692915916443,0.8843361735343933
85,1375,7247.11083984375,,,,
86,1391,,0.4331606924533844,4283.08642578125,0.9049978256225586,0.8843644261360168
86,1391,7261.02099609375,,,,
87,1407,,0.4331583082675934,4282.98876953125,0.905038595199585,0.8843675255775452
87,1407,7272.896484375,,,,
88,1423,,0.43304890394210815,4283.0244140625,0.9050724506378174,0.8843752145767212
88,1423,7247.77880859375,,,,
89,1439,,0.43297696113586426,4282.5126953125,0.9050263166427612,0.8843936920166016
89,1439,7265.63623046875,,,,
90,1455,,0.4328683912754059,4282.60107421875,0.9050487875938416,0.8843626976013184
90,1455,7257.4951171875,,,,
91,1471,,0.432861864566803,4282.6123046875,0.9050491452217102,0.8843669891357422
91,1471,7272.19580078125,,,,
92,1487,,0.43287479877471924,4282.669921875,0.9050495028495789,0.8843642473220825
92,1487,7288.2509765625,,,,
93,1503,,0.4329124391078949,4282.7255859375,0.9050984978675842,0.8843422532081604
93,1503,7253.7548828125,,,,
94,1519,,0.43292269110679626,4282.65966796875,0.9050993919372559,0.8843610882759094
94,1519,7272.20654296875,,,,
95,1535,,0.4329293668270111,4282.62451171875,0.9051010608673096,0.8843603730201721
95,1535,7267.82958984375,,,,
96,1551,,0.4329110085964203,4282.630859375,0.9051011800765991,0.8843527436256409
96,1551,7267.333984375,,,,
97,1567,,0.43291372060775757,4282.58349609375,0.9051017165184021,0.8843522071838379
97,1567,7271.462890625,,,,
98,1583,,0.4328725039958954,4282.64453125,0.9050861597061157,0.8843314051628113
98,1583,7269.53271484375,,,,
99,1599,,0.43287548422813416,4282.68994140625,0.9050851464271545,0.8843261003494263
99,1599,7281.45166015625,,,,
