epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4772.8203125,0.823203980922699
0,15,8265.044921875,,
1,31,,4634.5400390625,0.8449200391769409
1,31,7660.04541015625,,
2,47,,4626.22265625,0.854040801525116
2,47,7650.798828125,,
3,63,,4505.42626953125,0.8516888618469238
3,63,7510.548828125,,
4,79,,4558.16796875,0.8507640957832336
4,79,7434.54443359375,,
5,95,,4537.84228515625,0.8463404774665833
5,95,7460.00537109375,,
6,111,,4438.724609375,0.8606046438217163
6,111,7509.8505859375,,
7,127,,4499.82275390625,0.853117048740387
7,127,7445.74365234375,,
8,143,,4488.30419921875,0.8383129835128784
8,143,7400.013671875,,
9,159,,4326.1201171875,0.8590808510780334
9,159,7374.11181640625,,
10,175,,4420.671875,0.8563012480735779
10,175,7290.251953125,,
11,191,,4321.109375,0.8562930226325989
11,191,7269.11181640625,,
12,207,,4512.3447265625,0.8295182585716248
12,207,7312.4189453125,,
13,223,,4332.544921875,0.843027651309967
13,223,7364.77978515625,,
14,239,,4420.1826171875,0.857041597366333
14,239,7287.970703125,,
15,255,,4285.1513671875,0.8575957417488098
15,255,7271.7978515625,,
16,271,,4361.43408203125,0.8529402613639832
16,271,7233.38916015625,,
17,287,,4336.7275390625,0.8571299910545349
17,287,7216.798828125,,
18,303,,4315.8466796875,0.8589579463005066
18,303,7212.28125,,
19,319,,4347.9970703125,0.8502196073532104
19,319,7225.82763671875,,
20,335,,4247.2001953125,0.8568050861358643
20,335,7206.6982421875,,
21,351,,4277.23193359375,0.8468414545059204
21,351,7252.83740234375,,
22,367,,4261.32958984375,0.8521217703819275
22,367,7295.2001953125,,
23,383,,4322.1552734375,0.8549918532371521
23,383,7227.12109375,,
24,399,,4244.93408203125,0.8538506031036377
24,399,7191.9765625,,
25,415,,4288.71630859375,0.8557912111282349
25,415,7199.11474609375,,
26,431,,4257.65380859375,0.8573485612869263
26,431,7202.23876953125,,
27,447,,4254.69970703125,0.8575623035430908
27,447,7220.25732421875,,
28,463,,4329.529296875,0.8599390387535095
28,463,7180.30517578125,,
29,479,,4236.0419921875,0.857084333896637
29,479,7126.83203125,,
30,495,,4468.697265625,0.8562580347061157
30,495,7134.181640625,,
31,511,,4411.8681640625,0.8482997417449951
31,511,7249.42041015625,,
32,527,,4247.62109375,0.8534680008888245
32,527,7322.71923828125,,
33,543,,4350.36767578125,0.8561216592788696
33,543,7238.06494140625,,
34,559,,4346.880859375,0.8543692231178284
34,559,7211.828125,,
35,575,,4256.47314453125,0.8631711006164551
35,575,7143.44140625,,
36,591,,4203.41845703125,0.8576182723045349
36,591,7122.31787109375,,
37,607,,4245.67041015625,0.8644331097602844
37,607,7140.419921875,,
38,623,,4217.17919921875,0.8635256290435791
38,623,7134.13720703125,,
39,639,,4444.45263671875,0.8640620708465576
39,639,7122.79248046875,,
40,655,,4279.9931640625,0.8626729846000671
40,655,7248.35791015625,,
41,671,,4309.31787109375,0.8552209138870239
41,671,7158.5986328125,,
42,687,,4262.595703125,0.8581892251968384
42,687,7131.619140625,,
43,703,,4264.08740234375,0.8666102886199951
43,703,7096.85009765625,,
44,719,,4307.701171875,0.8604191541671753
44,719,7144.5615234375,,
45,735,,4244.630859375,0.860694944858551
45,735,7147.16943359375,,
46,751,,4235.078125,0.8670743107795715
46,751,7182.02099609375,,
47,767,,4284.4150390625,0.866305410861969
47,767,7140.97705078125,,
48,783,,4196.27587890625,0.8645245432853699
48,783,7058.2333984375,,
49,799,,4202.1826171875,0.8659291863441467
49,799,7054.62646484375,,
