epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,24,,0.2014842927455902,7227.9462890625,0.6771595478057861,0.6907320022583008
0,24,7418.9853515625,,,,
1,49,,0.2518494129180908,6874.302734375,0.7763770818710327,0.635195791721344
1,49,7221.39013671875,,,,
2,74,,0.26294398307800293,6810.8671875,0.8066439628601074,0.7213058471679688
2,74,7081.9130859375,,,,
3,99,,0.26446038484573364,6569.404296875,0.8296878337860107,0.8024213314056396
3,99,6988.81591796875,,,,
4,124,,0.26746681332588196,6556.1826171875,0.8337859511375427,0.8152021169662476
4,124,6932.9482421875,,,,
5,149,,0.29186904430389404,6541.3955078125,0.8351287245750427,0.833237886428833
5,149,6897.7060546875,,,,
6,174,,0.2744414210319519,6438.275390625,0.8394894003868103,0.8424841165542603
6,174,6857.18212890625,,,,
7,199,,0.29614636301994324,6522.77734375,0.838786780834198,0.8514976501464844
7,199,6820.78125,,,,
8,224,,0.2852456867694855,6334.02978515625,0.8469208478927612,0.8357999920845032
8,224,6822.44775390625,,,,
9,249,,0.2907300293445587,6320.37109375,0.850727915763855,0.8453921675682068
9,249,6793.8447265625,,,,
10,274,,0.2890024781227112,6282.119140625,0.8517732620239258,0.8495119214057922
10,274,6755.47314453125,,,,
11,299,,0.2930815517902374,6235.34130859375,0.8659356832504272,0.8555448651313782
11,299,6750.3212890625,,,,
12,324,,0.29138612747192383,6248.021484375,0.8630709648132324,0.8531261086463928
12,324,6719.4208984375,,,,
13,349,,0.29291003942489624,6284.56396484375,0.8648173809051514,0.8654228448867798
13,349,6670.6513671875,,,,
14,374,,0.28976431488990784,6348.70458984375,0.8721592426300049,0.861906111240387
14,374,6650.9248046875,,,,
15,399,,0.30379992723464966,6194.15283203125,0.8666889667510986,0.8725163340568542
15,399,6629.005859375,,,,
16,424,,0.2939140498638153,6192.666015625,0.8708863258361816,0.8723270893096924
16,424,6620.6875,,,,
17,449,,0.30752071738243103,6175.34130859375,0.8749293684959412,0.8793343305587769
17,449,6586.01416015625,,,,
18,474,,0.29650023579597473,6279.99853515625,0.8727605938911438,0.8804488182067871
18,474,6591.89453125,,,,
19,499,,0.30004453659057617,6073.81103515625,0.8810638189315796,0.8744201064109802
19,499,6575.06689453125,,,,
20,524,,0.29847511649131775,6078.32763671875,0.8842084407806396,0.8668223023414612
20,524,6584.00146484375,,,,
21,549,,0.3002542555332184,6134.9541015625,0.8841773271560669,0.8702285289764404
21,549,6562.267578125,,,,
22,574,,0.29384973645210266,6099.931640625,0.8761102557182312,0.8597221374511719
22,574,6562.0048828125,,,,
23,599,,0.30301737785339355,6032.443359375,0.8861414790153503,0.8726900219917297
23,599,6549.5419921875,,,,
24,624,,0.29982417821884155,6085.3125,0.8873381614685059,0.8698992133140564
24,624,6542.84228515625,,,,
25,649,,0.30076584219932556,6008.4619140625,0.8881511092185974,0.8701061606407166
25,649,6537.67236328125,,,,
26,674,,0.3118293583393097,5985.435546875,0.8895519971847534,0.8767557740211487
26,674,6560.89501953125,,,,
27,699,,0.3014621436595917,6051.67578125,0.8856981992721558,0.8620864748954773
27,699,6520.87109375,,,,
28,724,,0.29747262597084045,6071.84521484375,0.8804837465286255,0.8602312207221985
28,724,6518.4775390625,,,,
29,749,,0.3057798147201538,6035.72509765625,0.8863101601600647,0.8827417492866516
29,749,6504.5361328125,,,,
30,774,,0.3006274700164795,6008.29296875,0.8868004679679871,0.8782864212989807
30,774,6513.33154296875,,,,
31,799,,0.30134180188179016,6059.8798828125,0.8900977969169617,0.8842482566833496
31,799,6497.20556640625,,,,
32,824,,0.30134084820747375,6024.66943359375,0.8872464895248413,0.8771800398826599
32,824,6503.7099609375,,,,
33,849,,0.30335667729377747,5997.90478515625,0.8859893679618835,0.8874070048332214
33,849,6497.1337890625,,,,
34,874,,0.29929959774017334,6046.13330078125,0.88644939661026,0.8801024556159973
34,874,6493.67041015625,,,,
35,899,,0.30664172768592834,5948.41796875,0.8872697949409485,0.872626006603241
35,899,6493.83203125,,,,
36,924,,0.3067752420902252,5933.150390625,0.8785561323165894,0.8836285471916199
36,924,6478.01318359375,,,,
37,949,,0.3051649332046509,5969.07568359375,0.8893328309059143,0.875305712223053
37,949,6492.8984375,,,,
38,974,,0.3025025427341461,5997.431640625,0.8916518688201904,0.8834623098373413
38,974,6487.8427734375,,,,
39,999,,0.2925819754600525,6070.9482421875,0.8859728574752808,0.8868491649627686
39,999,6466.564453125,,,,
40,1024,,0.3055570423603058,5947.904296875,0.8921621441841125,0.8853052854537964
40,1024,6478.2744140625,,,,
41,1049,,0.29737478494644165,6016.85693359375,0.8891745805740356,0.8808779716491699
41,1049,6469.20947265625,,,,
42,1074,,0.3071640431880951,5928.5078125,0.8907430768013,0.8774651288986206
42,1074,6454.9833984375,,,,
43,1099,,0.2980242371559143,5998.31591796875,0.8802832961082458,0.8870241641998291
43,1099,6483.78857421875,,,,
44,1124,,0.3022194504737854,6003.95849609375,0.892120361328125,0.8777257204055786
44,1124,6470.5166015625,,,,
45,1149,,0.30165496468544006,5932.77783203125,0.8887566328048706,0.8845383524894714
45,1149,6465.07763671875,,,,
46,1174,,0.30587759613990784,6019.3671875,0.8886265754699707,0.8848909139633179
46,1174,6458.57080078125,,,,
47,1199,,0.2978910803794861,5974.939453125,0.8837010264396667,0.884547770023346
47,1199,6458.73681640625,,,,
48,1224,,0.30251118540763855,5939.41845703125,0.8900863528251648,0.883933961391449
48,1224,6473.73291015625,,,,
49,1249,,0.29638671875,5996.6337890625,0.8835006356239319,0.8774923086166382
49,1249,6479.09423828125,,,,
50,1274,,0.30060648918151855,5996.9638671875,0.8794077634811401,0.8885746598243713
50,1274,6474.89697265625,,,,
51,1299,,0.2976527810096741,6054.89794921875,0.8902933597564697,0.8776423335075378
51,1299,6451.4384765625,,,,
52,1324,,0.3038194477558136,5979.61279296875,0.8811343312263489,0.884776771068573
52,1324,6462.87744140625,,,,
53,1349,,0.29337120056152344,6003.81494140625,0.8888423442840576,0.8766002058982849
53,1349,6472.40771484375,,,,
54,1374,,0.2956186830997467,5997.77294921875,0.8850975632667542,0.8857442140579224
54,1374,6448.89501953125,,,,
55,1399,,0.29626670479774475,5990.68603515625,0.887037992477417,0.8807215690612793
55,1399,6441.6484375,,,,
56,1424,,0.29776501655578613,5992.67578125,0.888512372970581,0.8828768730163574
56,1424,6425.9052734375,,,,
57,1449,,0.2988932132720947,5962.41455078125,0.8889704346656799,0.884703516960144
57,1449,6428.83251953125,,,,
58,1474,,0.3002212643623352,6000.6494140625,0.8879045248031616,0.8883130550384521
58,1474,6433.68701171875,,,,
59,1499,,0.29914116859436035,5975.23291015625,0.8892876505851746,0.8848497271537781
59,1499,6421.20361328125,,,,
60,1524,,0.29939380288124084,5991.21630859375,0.8891255259513855,0.885735273361206
60,1524,6419.32373046875,,,,
61,1549,,0.30005329847335815,5968.181640625,0.8894190788269043,0.8857247233390808
61,1549,6428.44580078125,,,,
62,1574,,0.299040287733078,5985.37841796875,0.8889220952987671,0.8858566880226135
62,1574,6426.591796875,,,,
63,1599,,0.3004249930381775,5983.00830078125,0.8877829909324646,0.8860670328140259
63,1599,6412.09619140625,,,,
64,1624,,0.30071738362312317,5978.60791015625,0.8884081840515137,0.8862078189849854
64,1624,6411.5693359375,,,,
65,1649,,0.3004392981529236,5979.62841796875,0.8881731629371643,0.8862922787666321
65,1649,6426.74609375,,,,
66,1674,,0.3001140356063843,5980.5048828125,0.8880124688148499,0.885672926902771
66,1674,6408.11962890625,,,,
67,1699,,0.2997627556324005,5977.85205078125,0.8878893256187439,0.8851202130317688
67,1699,6416.62744140625,,,,
68,1724,,0.30001360177993774,5977.09130859375,0.8879827260971069,0.8857800364494324
68,1724,6416.8291015625,,,,
69,1749,,0.30005866289138794,5980.82470703125,0.8883761763572693,0.8857473134994507
69,1749,6428.978515625,,,,
70,1774,,0.2999454438686371,5982.25146484375,0.8883405923843384,0.8857038021087646
70,1774,6418.98291015625,,,,
71,1799,,0.29985636472702026,5979.80810546875,0.8882748484611511,0.8857405781745911
71,1799,6407.8271484375,,,,
72,1824,,0.29977551102638245,5977.884765625,0.8886205554008484,0.8859828114509583
72,1824,6427.39990234375,,,,
73,1849,,0.29980605840682983,5979.21826171875,0.8886683583259583,0.8859387636184692
73,1849,6428.357421875,,,,
74,1874,,0.3001047670841217,5979.82470703125,0.8887604475021362,0.8861504197120667
74,1874,6426.9912109375,,,,
75,1899,,0.3004555106163025,5976.283203125,0.8887648582458496,0.8862690925598145
75,1899,6420.13232421875,,,,
76,1924,,0.3003198802471161,5976.26904296875,0.8887460827827454,0.8862698674201965
76,1924,6430.90966796875,,,,
77,1949,,0.30035483837127686,5976.71630859375,0.8887107372283936,0.8862752914428711
77,1949,6413.87158203125,,,,
78,1974,,0.3003848195075989,5976.9130859375,0.8886904120445251,0.8862733840942383
78,1974,6418.71484375,,,,
79,1999,,0.3003312051296234,5976.8974609375,0.8886767029762268,0.8862705826759338
79,1999,6428.84423828125,,,,
80,2024,,0.3002927005290985,5977.373046875,0.8886871337890625,0.8862637281417847
80,2024,6424.48486328125,,,,
81,2049,,0.3001954257488251,5977.57763671875,0.8886265158653259,0.886460542678833
81,2049,6418.69482421875,,,,
82,2074,,0.30015769600868225,5977.4267578125,0.888677179813385,0.8864637613296509
82,2074,6421.2578125,,,,
83,2099,,0.300112247467041,5977.21484375,0.8887744545936584,0.8864139914512634
83,2099,6415.85107421875,,,,
84,2124,,0.3000960648059845,5977.1943359375,0.8887131214141846,0.8864293098449707
84,2124,6427.4365234375,,,,
85,2149,,0.30004844069480896,5977.0771484375,0.8887364864349365,0.8863810300827026
85,2149,6417.1748046875,,,,
86,2174,,0.30000773072242737,5977.01513671875,0.8887171745300293,0.8864161372184753
86,2174,6401.52880859375,,,,
87,2199,,0.30003124475479126,5977.01025390625,0.888719379901886,0.886415958404541
87,2199,6424.494140625,,,,
88,2224,,0.3000352084636688,5977.03515625,0.8887161612510681,0.8864158391952515
88,2224,6435.48291015625,,,,
89,2249,,0.3000331521034241,5977.0361328125,0.888718843460083,0.886415958404541
89,2249,6418.96875,,,,
90,2274,,0.30003684759140015,5977.03125,0.8887172341346741,0.8864158987998962
90,2274,6420.57275390625,,,,
91,2299,,0.30008000135421753,5977.01513671875,0.8887784481048584,0.886415421962738
91,2299,6433.5693359375,,,,
92,2324,,0.30016401410102844,5977.04345703125,0.8887761235237122,0.8864165544509888
92,2324,6415.28369140625,,,,
93,2349,,0.30016830563545227,5977.0537109375,0.8887768387794495,0.8864160776138306
93,2349,6409.75390625,,,,
94,2374,,0.30015838146209717,5977.1064453125,0.8887757062911987,0.886415958404541
94,2374,6424.1630859375,,,,
95,2399,,0.3001643717288971,5977.1123046875,0.8887786269187927,0.8864163160324097
95,2399,6412.9033203125,,,,
96,2424,,0.3001638650894165,5977.09619140625,0.888811469078064,0.8863695859909058
96,2424,6427.26025390625,,,,
97,2449,,0.30017223954200745,5977.0517578125,0.8888172507286072,0.8863697648048401
97,2449,6419.45556640625,,,,
98,2474,,0.3001706600189209,5977.04833984375,0.8888172507286072,0.8863697648048401
98,2474,6409.20654296875,,,,
99,2499,,0.30017152428627014,5977.04931640625,0.8888180255889893,0.8863697648048401
99,2499,6418.67041015625,,,,
