epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6582.26611328125,0.7594976425170898
0,24,7241.3251953125,,
1,49,,6552.3798828125,0.7648997902870178
1,49,6889.43017578125,,
2,74,,6510.529296875,0.7689630389213562
2,74,6846.8740234375,,
3,99,,6499.12646484375,0.7689658403396606
3,99,6789.60107421875,,
4,124,,6363.04638671875,0.771549642086029
4,124,6753.5478515625,,
5,149,,6383.04345703125,0.7684033513069153
5,149,6743.111328125,,
6,174,,6334.07421875,0.7753824591636658
6,174,6696.1865234375,,
7,199,,6338.908203125,0.7770238518714905
7,199,6674.76513671875,,
8,224,,6245.92333984375,0.7846633791923523
8,224,6623.3837890625,,
9,249,,6158.03125,0.7871782183647156
9,249,6600.724609375,,
10,274,,6268.3701171875,0.7810165286064148
10,274,6597.12890625,,
11,299,,6061.39404296875,0.794157087802887
11,299,6570.12353515625,,
12,324,,6151.94970703125,0.7987444996833801
12,324,6550.06591796875,,
13,349,,6126.12890625,0.8007994890213013
13,349,6526.95751953125,,
14,374,,6090.310546875,0.7998674511909485
14,374,6524.33544921875,,
15,399,,6034.04150390625,0.793988049030304
15,399,6503.330078125,,
16,424,,6011.51318359375,0.8012722730636597
16,424,6484.90087890625,,
17,449,,6094.99755859375,0.804404616355896
17,449,6486.998046875,,
18,474,,6012.76513671875,0.7985389232635498
18,474,6481.03173828125,,
19,499,,6092.52099609375,0.8013247847557068
19,499,6453.19775390625,,
20,524,,6024.72119140625,0.7996900677680969
20,524,6454.8701171875,,
21,549,,6017.09521484375,0.7980439066886902
21,549,6454.85546875,,
22,574,,6140.41259765625,0.7964946031570435
22,574,6465.1728515625,,
23,599,,6079.88330078125,0.8025357723236084
23,599,6453.62451171875,,
24,624,,6016.00048828125,0.8002163767814636
24,624,6437.03173828125,,
25,649,,6042.9931640625,0.7994453310966492
25,649,6444.2939453125,,
26,674,,6090.591796875,0.8017400503158569
26,674,6441.04345703125,,
27,699,,6063.54931640625,0.7959619760513306
27,699,6420.548828125,,
28,724,,6043.15234375,0.800287127494812
28,724,6415.17236328125,,
29,749,,6033.900390625,0.8020779490470886
29,749,6403.40576171875,,
30,774,,6034.89306640625,0.8029014468193054
30,774,6397.87255859375,,
31,799,,6017.6025390625,0.803011417388916
31,799,6401.46923828125,,
32,824,,6014.94189453125,0.803438127040863
