epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6965.7900390625,0.7065694332122803
0,24,7410.7451171875,,
1,49,,6687.4140625,0.7568366527557373
1,49,7071.17431640625,,
2,74,,6538.38330078125,0.7603613138198853
2,74,6982.7080078125,,
3,99,,6517.0244140625,0.7616190910339355
3,99,6944.1259765625,,
4,124,,6413.79345703125,0.7689311504364014
4,124,6907.58154296875,,
5,149,,6428.36669921875,0.7712622880935669
5,149,6877.392578125,,
6,174,,6408.974609375,0.7692092061042786
6,174,6846.951171875,,
7,199,,6443.755859375,0.7686765789985657
7,199,6828.87353515625,,
8,224,,6369.01025390625,0.7741876840591431
8,224,6820.44677734375,,
9,249,,6382.2763671875,0.7739323377609253
9,249,6798.62841796875,,
10,274,,6309.46435546875,0.7809045910835266
10,274,6780.49658203125,,
11,299,,6254.1337890625,0.7822797298431396
11,299,6774.80419921875,,
12,324,,6262.189453125,0.7848832011222839
12,324,6753.11572265625,,
13,349,,6226.53759765625,0.7871145009994507
13,349,6724.22412109375,,
14,374,,6142.662109375,0.7920345664024353
14,374,6693.52783203125,,
15,399,,6129.42333984375,0.7944504022598267
15,399,6684.90185546875,,
16,424,,6194.2353515625,0.7846714854240417
16,424,6673.0078125,,
17,449,,6215.18115234375,0.7865222096443176
17,449,6645.8837890625,,
18,474,,6144.06005859375,0.7913681268692017
18,474,6663.03759765625,,
19,499,,6181.5859375,0.7907503247261047
19,499,6634.62890625,,
20,524,,6131.7763671875,0.7992810010910034
20,524,6620.1025390625,,
21,549,,6126.82958984375,0.7916750907897949
21,549,6631.89990234375,,
22,574,,6146.615234375,0.7967595458030701
22,574,6605.4892578125,,
23,599,,6165.1396484375,0.7961220741271973
23,599,6601.443359375,,
24,624,,6143.9326171875,0.7970059514045715
24,624,6592.19677734375,,
25,649,,6106.1962890625,0.7969260215759277
25,649,6602.67724609375,,
26,674,,6056.0859375,0.802974283695221
26,674,6590.7958984375,,
27,699,,6117.3935546875,0.7984585165977478
27,699,6600.35546875,,
28,724,,6074.27490234375,0.8004917502403259
28,724,6601.2548828125,,
29,749,,6146.087890625,0.7973394393920898
29,749,6594.87841796875,,
30,774,,6238.82568359375,0.7952002882957458
30,774,6592.57568359375,,
31,799,,6120.0458984375,0.8020617961883545
31,799,6604.673828125,,
32,824,,6279.0517578125,0.8011906743049622
32,824,6585.16552734375,,
33,849,,6139.3603515625,0.8023248910903931
33,849,6591.82275390625,,
34,874,,6121.623046875,0.7984838485717773
34,874,6574.02783203125,,
35,899,,6098.9638671875,0.8027352094650269
35,899,6558.275390625,,
36,924,,6187.876953125,0.7988199591636658
36,924,6572.658203125,,
37,949,,6228.97900390625,0.8028054237365723
37,949,6569.88916015625,,
38,974,,6080.38525390625,0.803485631942749
38,974,6555.92041015625,,
39,999,,6124.36279296875,0.8022732734680176
39,999,6570.2255859375,,
40,1024,,6102.59765625,0.8024966716766357
40,1024,6544.109375,,
41,1049,,6102.505859375,0.8031097650527954
41,1049,6549.35693359375,,
42,1074,,6110.01220703125,0.8039627075195312
42,1074,6552.8681640625,,
43,1099,,6098.31201171875,0.8037301898002625
43,1099,6562.32763671875,,
44,1124,,6108.97314453125,0.8038398623466492
44,1124,6538.31884765625,,
45,1149,,6089.908203125,0.8038004040718079
45,1149,6542.6064453125,,
46,1174,,6101.32666015625,0.8037444949150085
46,1174,6539.71630859375,,
47,1199,,6110.63525390625,0.8032819032669067
47,1199,6550.4765625,,
48,1224,,6106.67724609375,0.8037714958190918
48,1224,6534.0322265625,,
49,1249,,6104.47509765625,0.8037285208702087
49,1249,6537.02978515625,,
