epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6586.71630859375,0.7586042284965515
0,24,7232.341796875,,
1,49,,6560.8232421875,0.7631511092185974
1,49,6884.08642578125,,
2,74,,6528.185546875,0.7681414484977722
2,74,6845.3740234375,,
3,99,,6483.67529296875,0.7692080140113831
3,99,6791.0966796875,,
4,124,,6366.73193359375,0.7721848487854004
4,124,6753.87841796875,,
5,149,,6399.65673828125,0.7684807181358337
5,149,6733.5078125,,
6,174,,6350.68603515625,0.7743844985961914
6,174,6699.42041015625,,
7,199,,6336.90771484375,0.7769589424133301
7,199,6678.03564453125,,
8,224,,6260.77294921875,0.7823536396026611
8,224,6628.4482421875,,
9,249,,6184.96044921875,0.7881591320037842
9,249,6607.21875,,
10,274,,6250.54541015625,0.7780973315238953
10,274,6605.17041015625,,
11,299,,6084.85595703125,0.7933340072631836
11,299,6573.8212890625,,
12,324,,6117.59130859375,0.7936254739761353
