epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6635.95068359375,0.7574567794799805
0,24,7279.1044921875,,
1,49,,6549.31591796875,0.7624292373657227
1,49,6902.1552734375,,
2,74,,6542.7041015625,0.7655521035194397
2,74,6857.4267578125,,
3,99,,6549.2744140625,0.7681535482406616
3,99,6819.4033203125,,
4,124,,6450.5078125,0.7708871960639954
4,124,6793.94482421875,,
5,149,,6375.5556640625,0.7691504955291748
5,149,6765.10302734375,,
6,174,,6420.4287109375,0.769193708896637
