epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
92,2324,6366.9619140625,,,,
93,2349,,0.30854132771492004,5969.78271484375,0.882135808467865,0.8866350054740906
93,2349,6358.8359375,,,,
94,2374,,0.3084857761859894,5969.77490234375,0.8821367621421814,0.8866365551948547
94,2374,6363.62255859375,,,,
95,2399,,0.30848002433776855,5969.7587890625,0.8821336627006531,0.8866362571716309
95,2399,6354.6533203125,,,,
96,2424,,0.30846986174583435,5969.8037109375,0.8820996880531311,0.8866488933563232
96,2424,6368.859375,,,,
97,2449,,0.3085156977176666,5969.77685546875,0.8820927143096924,0.8866707682609558
97,2449,6361.54345703125,,,,
98,2474,,0.30852171778678894,5969.74853515625,0.8820911049842834,0.8866668343544006
98,2474,6363.201171875,,,,
99,2499,,0.30846574902534485,5969.76904296875,0.8820934891700745,0.8866710066795349
99,2499,6363.46826171875,,,,
