epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6566.07080078125,0.7592686414718628
0,24,7236.82568359375,,
1,49,,6561.7001953125,0.7635964155197144
1,49,6887.1435546875,,
2,74,,6584.10693359375,0.7674466967582703
2,74,6852.84228515625,,
3,99,,6513.8916015625,0.7691102027893066
3,99,6798.1748046875,,
4,124,,6374.20068359375,0.772773265838623
4,124,6764.2451171875,,
5,149,,6387.0126953125,0.7674638628959656
5,149,6743.38720703125,,
6,174,,6367.50634765625,0.7752107381820679
6,174,6702.1005859375,,
7,199,,6343.9833984375,0.7757188677787781
7,199,6683.75341796875,,
8,224,,6255.00634765625,0.783543050289154
8,224,6636.39208984375,,
9,249,,6198.2734375,0.7866614460945129
9,249,6616.37158203125,,
10,274,,6271.2119140625,0.7758481502532959
10,274,6602.78955078125,,
11,299,,6096.662109375,0.7919427752494812
