epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4836.21435546875,0.8268311619758606
0,15,8251.556640625,,
1,31,,4646.9013671875,0.8505518436431885
1,31,7609.5546875,,
2,47,,4622.5478515625,0.8532668352127075
2,47,7516.02099609375,,
3,63,,4522.9619140625,0.8447489142417908
3,63,7478.0859375,,
4,79,,4519.0029296875,0.8573697805404663
4,79,7404.86962890625,,
5,95,,4504.294921875,0.848514199256897
5,95,7361.7783203125,,
6,111,,4439.43603515625,0.8609836101531982
6,111,7379.44189453125,,
7,127,,4408.10693359375,0.8521112203598022
7,127,7289.38818359375,,
8,143,,4315.90380859375,0.8603001832962036
8,143,7249.02880859375,,
9,159,,4367.0908203125,0.8554813861846924
9,159,7280.2412109375,,
10,175,,4419.640625,0.8505471348762512
10,175,7272.58642578125,,
11,191,,4313.029296875,0.8576602339744568
11,191,7231.56103515625,,
12,207,,4403.421875,0.8492803573608398
12,207,7258.1259765625,,
13,223,,4316.57666015625,0.8475062251091003
13,223,7271.70263671875,,
14,239,,4447.7646484375,0.8561962246894836
14,239,7210.54638671875,,
15,255,,4259.08056640625,0.8573476672172546
15,255,7206.765625,,
16,271,,4290.12744140625,0.8551080226898193
16,271,7167.4091796875,,
17,287,,4307.54443359375,0.859661877155304
17,287,7145.24951171875,,
18,303,,4342.92822265625,0.8604003190994263
18,303,7174.2412109375,,
19,319,,4375.14990234375,0.8517528772354126
19,319,7187.07763671875,,
20,335,,4246.986328125,0.8581592440605164
20,335,7179.05810546875,,
21,351,,4261.2265625,0.8512190580368042
21,351,7213.23486328125,,
22,367,,4303.77587890625,0.8477674126625061
22,367,7238.205078125,,
23,383,,4258.3369140625,0.8555043339729309
23,383,7188.1015625,,
24,399,,4237.18701171875,0.8575428128242493
24,399,7125.23291015625,,
25,415,,4258.46484375,0.8571256399154663
25,415,7138.62548828125,,
26,431,,4238.033203125,0.8611767888069153
26,431,7147.07421875,,
27,447,,4313.8349609375,0.8587604761123657
27,447,7153.29931640625,,
28,463,,4290.0771484375,0.8515082597732544
28,463,7123.85302734375,,
29,479,,4241.53369140625,0.8532665371894836
29,479,7098.1396484375,,
30,495,,4316.16357421875,0.8579360842704773
30,495,7110.529296875,,
31,511,,4226.37353515625,0.8525156378746033
31,511,7161.45263671875,,
32,527,,4240.810546875,0.8550695776939392
32,527,7225.18017578125,,
33,543,,4382.0498046875,0.8573630452156067
33,543,7124.70263671875,,
34,559,,4268.04345703125,0.8547419309616089
34,559,7161.89794921875,,
35,575,,4284.18505859375,0.8619114756584167
35,575,7148.9970703125,,
36,591,,4222.47412109375,0.8569504618644714
36,591,7088.7060546875,,
37,607,,4198.77783203125,0.8580394387245178
37,607,7058.01611328125,,
38,623,,4211.650390625,0.8559993505477905
38,623,7067.78662109375,,
39,639,,4223.74609375,0.8607789874076843
39,639,7046.3505859375,,
40,655,,4200.8740234375,0.8609849810600281
