epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,5395.94677734375,0.6547169089317322
0,15,8704.7958984375,,
1,31,,5183.77490234375,0.7598339915275574
1,31,8363.8974609375,,
2,47,,5080.7890625,0.7825613617897034
2,47,8176.65185546875,,
3,63,,5011.3232421875,0.7714760899543762
3,63,8086.74609375,,
4,79,,5070.96044921875,0.7859127521514893
4,79,8101.62646484375,,
5,95,,5003.6669921875,0.8070170283317566
5,95,8095.94580078125,,
6,111,,5005.349609375,0.8081579804420471
6,111,8027.74267578125,,
7,127,,4934.17578125,0.8005646467208862
7,127,8002.806640625,,
8,143,,4891.91552734375,0.8059527277946472
8,143,7993.73388671875,,
9,159,,4855.63818359375,0.8007694482803345
9,159,7970.80322265625,,
10,175,,4894.0537109375,0.8099910020828247
10,175,7974.18798828125,,
11,191,,4999.84326171875,0.7765516638755798
11,191,8006.28662109375,,
12,207,,4838.93994140625,0.81671142578125
12,207,7974.453125,,
13,223,,4794.95654296875,0.8160107731819153
13,223,7909.89892578125,,
14,239,,4834.4755859375,0.8075346350669861
14,239,7918.25634765625,,
15,255,,4851.49072265625,0.815056562423706
15,255,7946.63818359375,,
16,271,,4798.2998046875,0.8241235017776489
16,271,7887.6650390625,,
17,287,,4768.7626953125,0.8189915418624878
17,287,7848.52734375,,
18,303,,4952.5654296875,0.8215030431747437
18,303,7866.7919921875,,
19,319,,4772.47314453125,0.8249357342720032
19,319,7865.71533203125,,
20,335,,4813.791015625,0.820132851600647
20,335,7814.64794921875,,
21,351,,4730.66455078125,0.8239230513572693
21,351,7833.93505859375,,
22,367,,4732.412109375,0.8266406059265137
22,367,7787.2685546875,,
23,383,,4737.06005859375,0.8134280443191528
23,383,7762.05126953125,,
24,399,,4691.0966796875,0.8256574273109436
24,399,7773.130859375,,
25,415,,4695.5498046875,0.8235683441162109
25,415,7766.39013671875,,
26,431,,4719.021484375,0.8281722664833069
26,431,7744.20751953125,,
27,447,,4706.4140625,0.8253372311592102
27,447,7724.94580078125,,
28,463,,4695.9599609375,0.8328031301498413
28,463,7757.62646484375,,
29,479,,4717.1044921875,0.8251054883003235
29,479,7746.75244140625,,
30,495,,4662.41357421875,0.8226762413978577
30,495,7729.34130859375,,
31,511,,4651.2705078125,0.8288636207580566
31,511,7702.27978515625,,
32,527,,4722.88525390625,0.8273895382881165
32,527,7754.0,,
33,543,,4660.98046875,0.8281952142715454
33,543,7726.953125,,
34,559,,4649.98828125,0.8193971514701843
34,559,7738.96337890625,,
35,575,,4672.65185546875,0.8244462609291077
35,575,7736.9814453125,,
36,591,,4666.37890625,0.8239331245422363
36,591,7654.51171875,,
37,607,,4650.52197265625,0.8321581482887268
37,607,7643.23876953125,,
38,623,,4659.24951171875,0.8189670443534851
38,623,7688.701171875,,
39,639,,4622.5849609375,0.8318026065826416
39,639,7679.20361328125,,
40,655,,4658.4541015625,0.8419454097747803
40,655,7613.32275390625,,
41,671,,4642.904296875,0.8170344829559326
41,671,7647.5673828125,,
42,687,,4598.26123046875,0.836538553237915
42,687,7648.904296875,,
43,703,,4663.1298828125,0.8267644643783569
43,703,7653.99951171875,,
44,719,,4623.806640625,0.8336661458015442
44,719,7612.74365234375,,
45,735,,4602.68212890625,0.8351349830627441
45,735,7578.5068359375,,
46,751,,4544.47314453125,0.8353873491287231
46,751,7562.85986328125,,
47,767,,4714.9462890625,0.8401135802268982
47,767,7573.2841796875,,
48,783,,4644.037109375,0.8312172293663025
48,783,7657.6640625,,
49,799,,4597.3974609375,0.8370396494865417
49,799,7574.13330078125,,
