epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,24,,0.18617135286331177,7218.3330078125,0.6584042310714722,0.664747416973114
0,24,7415.16552734375,,,,
1,49,,0.2634880840778351,6891.09130859375,0.7600304484367371,0.6671379208564758
1,49,7234.06884765625,,,,
2,74,,0.2728596329689026,6752.49951171875,0.8020822405815125,0.7224985361099243
2,74,7080.18408203125,,,,
3,99,,0.2777590751647949,6567.44775390625,0.8154305219650269,0.8057559132575989
3,99,6969.166015625,,,,
4,124,,0.2592196762561798,6590.248046875,0.8268368244171143,0.8126351237297058
4,124,6946.40771484375,,,,
5,149,,0.2881961762905121,6483.43994140625,0.8395100831985474,0.822235107421875
5,149,6871.62109375,,,,
6,174,,0.27677398920059204,6406.05615234375,0.8475018739700317,0.8380530476570129
6,174,6828.18212890625,,,,
7,199,,0.292321115732193,6485.5771484375,0.8408530950546265,0.8424041271209717
7,199,6791.96142578125,,,,
8,224,,0.28318503499031067,6310.6162109375,0.8446470499038696,0.8389433026313782
8,224,6799.92822265625,,,,
9,249,,0.2892894148826599,6297.2607421875,0.8548105359077454,0.8515068888664246
9,249,6759.36279296875,,,,
10,274,,0.2910105884075165,6230.193359375,0.859693706035614,0.8649274110794067
10,274,6709.41845703125,,,,
11,299,,0.29492542147636414,6130.0556640625,0.8735964298248291,0.8543617129325867
11,299,6689.30419921875,,,,
12,324,,0.2978270351886749,6212.17919921875,0.8775506019592285,0.8689695596694946
12,324,6665.3720703125,,,,
13,349,,0.2925346791744232,6132.89013671875,0.8792203068733215,0.8660721778869629
13,349,6610.50146484375,,,,
14,374,,0.29953733086586,6241.98486328125,0.8704299330711365,0.8740388751029968
14,374,6604.58349609375,,,,
15,399,,0.3041684627532959,6152.4609375,0.8731216192245483,0.8687946796417236
15,399,6594.9287109375,,,,
16,424,,0.3019275665283203,6119.45166015625,0.8741500377655029,0.8697750568389893
16,424,6570.97900390625,,,,
17,449,,0.30177924036979675,6092.2021484375,0.8712177872657776,0.8745284080505371
17,449,6554.02490234375,,,,
18,474,,0.2952064871788025,6229.12890625,0.8723806142807007,0.8761712908744812
18,474,6555.1435546875,,,,
19,499,,0.3061012625694275,6012.91943359375,0.8831285834312439,0.8666661381721497
19,499,6537.83203125,,,,
20,524,,0.3022680878639221,6087.1005859375,0.8813828229904175,0.8613878488540649
20,524,6536.712890625,,,,
21,549,,0.2953004539012909,6084.24755859375,0.8825768232345581,0.8631060719490051
21,549,6522.779296875,,,,
22,574,,0.3027440011501312,6072.6669921875,0.8859123587608337,0.8600611686706543
22,574,6520.75146484375,,,,
23,599,,0.30481308698654175,5989.2939453125,0.8859619498252869,0.8703264594078064
23,599,6521.193359375,,,,
24,624,,0.30159464478492737,6033.93505859375,0.8879760503768921,0.8703654408454895
24,624,6506.103515625,,,,
25,649,,0.3003341257572174,6015.5126953125,0.8875956535339355,0.8716680407524109
25,649,6489.76513671875,,,,
26,674,,0.3062370717525482,6050.162109375,0.8861664533615112,0.8729634284973145
26,674,6498.86181640625,,,,
27,699,,0.29998183250427246,6038.73046875,0.887043297290802,0.8685973286628723
27,699,6486.18701171875,,,,
28,724,,0.2962508201599121,6031.0693359375,0.8806790113449097,0.8610363602638245
28,724,6471.6279296875,,,,
29,749,,0.3056803345680237,5960.15283203125,0.8872837424278259,0.8774988651275635
29,749,6468.14013671875,,,,
30,774,,0.29520750045776367,5993.82421875,0.8851073384284973,0.8745119571685791
30,774,6484.2451171875,,,,
31,799,,0.29821619391441345,6024.80224609375,0.8812986016273499,0.8817609548568726
31,799,6465.5927734375,,,,
32,824,,0.30050915479660034,6003.279296875,0.8795331716537476,0.8756725788116455
32,824,6463.33056640625,,,,
33,849,,0.3097976744174957,5969.41943359375,0.8847309947013855,0.8820763230323792
33,849,6450.720703125,,,,
34,874,,0.3002362847328186,6017.10791015625,0.8845164179801941,0.8768866658210754
34,874,6452.39453125,,,,
35,899,,0.31006699800491333,5952.07421875,0.883873701095581,0.8745123147964478
35,899,6456.01953125,,,,
36,924,,0.30321866273880005,5958.93603515625,0.8775417804718018,0.8777843117713928
36,924,6432.80712890625,,,,
37,949,,0.30316469073295593,5959.37255859375,0.8891476392745972,0.878571629524231
37,949,6446.4365234375,,,,
38,974,,0.30716490745544434,5959.44091796875,0.8900013566017151,0.8787369132041931
38,974,6445.115234375,,,,
39,999,,0.30651745200157166,6034.93798828125,0.8850997090339661,0.8680837750434875
39,999,6428.45654296875,,,,
40,1024,,0.3044258952140808,5960.30615234375,0.8895049691200256,0.8792139291763306
