epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6563.75390625,0.7597399950027466
0,24,7235.06787109375,,
1,49,,6576.44384765625,0.7636558413505554
1,49,6881.21875,,
2,74,,6519.654296875,0.7665675282478333
2,74,6852.783203125,,
3,99,,6516.43896484375,0.7663039565086365
3,99,6798.259765625,,
4,124,,6373.06396484375,0.7721511125564575
4,124,6763.5400390625,,
5,149,,6377.35693359375,0.766529381275177
5,149,6736.494140625,,
6,174,,6377.35791015625,0.7732067704200745
6,174,6700.94091796875,,
7,199,,6328.99951171875,0.7737622857093811
