epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6629.6455078125,0.7607230544090271
0,24,7174.07373046875,,
1,49,,6482.9169921875,0.765373945236206
1,49,6900.25634765625,,
2,74,,6455.087890625,0.7699167728424072
2,74,6838.02783203125,,
3,99,,6418.43310546875,0.7648994326591492
3,99,6807.390625,,
4,124,,6372.6494140625,0.7753346562385559
4,124,6796.044921875,,
5,149,,6288.52685546875,0.7780357003211975
5,149,6735.34423828125,,
6,174,,6324.568359375,0.7794906497001648
6,174,6702.494140625,,
7,199,,6285.88525390625,0.7690755724906921
7,199,6666.560546875,,
8,224,,6196.28955078125,0.7836508750915527
8,224,6642.2001953125,,
9,249,,6146.9150390625,0.7874804139137268
9,249,6619.89697265625,,
10,274,,6258.24609375,0.7724488973617554
10,274,6598.74560546875,,
11,299,,6215.88916015625,0.7768452763557434
