epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6610.7451171875,0.7587755918502808
0,24,7258.45751953125,,
1,49,,6637.1474609375,0.7621350884437561
1,49,6900.46240234375,,
2,74,,6529.87548828125,0.7645245790481567
2,74,6862.68505859375,,
3,99,,6502.1064453125,0.7666372060775757
3,99,6820.255859375,,
4,124,,6406.87646484375,0.7708830833435059
4,124,6784.02880859375,,
5,149,,6388.5205078125,0.7692728638648987
5,149,6759.89990234375,,
6,174,,6390.5791015625,0.7726366519927979
6,174,6711.6025390625,,
7,199,,6334.84423828125,0.7739076614379883
7,199,6696.95751953125,,
8,224,,6303.5712890625,0.7793843150138855
8,224,6665.7412109375,,
9,249,,6245.37939453125,0.7818750739097595
