epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6575.48681640625,0.7581056952476501
0,24,7234.326171875,,
1,49,,6550.73828125,0.7643739581108093
1,49,6888.57373046875,,
2,74,,6528.04345703125,0.7684796452522278
2,74,6846.0947265625,,
3,99,,6478.5263671875,0.7693844437599182
3,99,6796.279296875,,
4,124,,6372.55810546875,0.7740809917449951
4,124,6754.970703125,,
5,149,,6349.2109375,0.77167809009552
5,149,6724.09814453125,,
6,174,,6323.17041015625,0.7773750424385071
6,174,6682.35888671875,,
7,199,,6347.08935546875,0.7762816548347473
7,199,6657.78515625,,
8,224,,6233.6318359375,0.7855110168457031
8,224,6623.36962890625,,
9,249,,6179.4873046875,0.7874315977096558
9,249,6585.82568359375,,
10,274,,6208.81005859375,0.7857795357704163
10,274,6583.423828125,,
11,299,,6049.9853515625,0.7989217638969421
11,299,6557.517578125,,
12,324,,6062.0458984375,0.8009536266326904
12,324,6528.171875,,
13,349,,6094.13720703125,0.8004297018051147
13,349,6501.26953125,,
14,374,,6076.2392578125,0.7969027757644653
14,374,6500.44287109375,,
15,399,,6021.74609375,0.7943006157875061
15,399,6481.1875,,
16,424,,6001.7314453125,0.8031187057495117
16,424,6472.20361328125,,
17,449,,6109.2392578125,0.8046177625656128
17,449,6473.0078125,,
18,474,,5992.87744140625,0.803429901599884
18,474,6460.42626953125,,
19,499,,6021.46240234375,0.8045567274093628
19,499,6435.69580078125,,
20,524,,5998.7373046875,0.8030409812927246
20,524,6442.5771484375,,
21,549,,5992.27099609375,0.8036433458328247
21,549,6442.61572265625,,
22,574,,6107.533203125,0.8010274767875671
22,574,6444.5634765625,,
23,599,,6085.4951171875,0.7999567985534668
23,599,6449.09033203125,,
24,624,,5997.46435546875,0.8049792051315308
24,624,6422.91455078125,,
25,649,,6020.2373046875,0.8046424984931946
25,649,6428.58154296875,,
26,674,,6066.3642578125,0.8045292496681213
26,674,6423.97265625,,
27,699,,6000.94091796875,0.8030340075492859
27,699,6414.88232421875,,
28,724,,5984.931640625,0.8057526350021362
28,724,6416.45361328125,,
29,749,,6027.96533203125,0.8040371537208557
29,749,6412.68505859375,,
30,774,,6050.19970703125,0.8064553141593933
30,774,6407.6953125,,
31,799,,6052.2236328125,0.8067574501037598
31,799,6403.76611328125,,
32,824,,6055.994140625,0.8076727986335754
32,824,6430.69921875,,
33,849,,6048.2646484375,0.7996624708175659
33,849,6416.3388671875,,
34,874,,5986.7939453125,0.8062408566474915
34,874,6405.08447265625,,
35,899,,6024.2705078125,0.8026408553123474
35,899,6416.1494140625,,
36,924,,6024.9140625,0.8058605790138245
36,924,6390.0927734375,,
37,949,,5968.60888671875,0.8057555556297302
37,949,6391.5400390625,,
38,974,,6014.74951171875,0.8062579035758972
38,974,6397.52685546875,,
39,999,,6026.5458984375,0.8027216792106628
39,999,6419.27734375,,
40,1024,,6099.2568359375,0.8019928336143494
40,1024,6393.0400390625,,
41,1049,,6038.83740234375,0.8078652024269104
41,1049,6387.5361328125,,
42,1074,,6042.439453125,0.8005529046058655
42,1074,6378.36572265625,,
43,1099,,5999.6005859375,0.8082999587059021
43,1099,6389.1640625,,
44,1124,,6033.2431640625,0.8066742420196533
44,1124,6391.53173828125,,
45,1149,,6087.310546875,0.8060286641120911
45,1149,6396.88818359375,,
46,1174,,6081.740234375,0.8099187016487122
46,1174,6394.27880859375,,
47,1199,,6039.42578125,0.8016961812973022
47,1199,6392.8125,,
48,1224,,6062.75048828125,0.8060594797134399
48,1224,6394.384765625,,
49,1249,,6035.9189453125,0.8061975240707397
49,1249,6378.32373046875,,
