epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6649.26806640625,0.7586528062820435
0,24,7274.56982421875,,
1,49,,6570.8369140625,0.7619089484214783
1,49,6901.41943359375,,
2,74,,6552.48828125,0.7658853530883789
2,74,6855.943359375,,
3,99,,6503.759765625,0.7678583860397339
3,99,6812.77685546875,,
4,124,,6436.72314453125,0.7708386182785034
4,124,6779.6259765625,,
5,149,,6360.02734375,0.7697314023971558
5,149,6751.0224609375,,
6,174,,6393.34423828125,0.7739461660385132
6,174,6707.53515625,,
7,199,,6354.27734375,0.7740272879600525
7,199,6696.046875,,
8,224,,6265.57958984375,0.7790459394454956
