epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6602.9248046875,0.7587926387786865
0,24,7251.287109375,,
1,49,,6571.3974609375,0.7606129050254822
1,49,6894.85546875,,
2,74,,6550.37255859375,0.7686870098114014
2,74,6854.8154296875,,
3,99,,6488.5537109375,0.7663084268569946
3,99,6809.9140625,,
4,124,,6387.73828125,0.7724172472953796
4,124,6769.26123046875,,
5,149,,6369.09228515625,0.7707276344299316
5,149,6747.15625,,
6,174,,6385.7138671875,0.7758736610412598
6,174,6701.40576171875,,
7,199,,6314.11083984375,0.7774718403816223
7,199,6686.6640625,,
8,224,,6252.896484375,0.7834228873252869
8,224,6639.73876953125,,
9,249,,6188.5556640625,0.7825912237167358
9,249,6603.60302734375,,
10,274,,6211.56396484375,0.779302179813385
10,274,6596.7080078125,,
11,299,,6096.92431640625,0.7937208414077759
11,299,6574.12109375,,
12,324,,6106.8837890625,0.7959554195404053
12,324,6537.619140625,,
13,349,,6126.60205078125,0.8012048602104187
13,349,6514.72314453125,,
14,374,,6092.09033203125,0.7977337837219238
14,374,6512.18212890625,,
15,399,,6050.98388671875,0.7974438667297363
15,399,6497.3095703125,,
16,424,,6042.2080078125,0.7972921133041382
16,424,6473.52490234375,,
17,449,,6123.94921875,0.8020405769348145
17,449,6483.66357421875,,
18,474,,6014.87353515625,0.8048873543739319
18,474,6485.73291015625,,
19,499,,6074.58984375,0.8034701347351074
19,499,6448.81591796875,,
20,524,,5981.1064453125,0.8006106615066528
20,524,6440.525390625,,
21,549,,6019.4775390625,0.8023492693901062
21,549,6440.7001953125,,
22,574,,6134.20703125,0.7989275455474854
22,574,6452.97705078125,,
23,599,,6087.01708984375,0.8025321364402771
23,599,6458.66455078125,,
24,624,,5997.5771484375,0.8042963743209839
24,624,6431.79345703125,,
25,649,,6006.52978515625,0.8033605217933655
25,649,6435.62451171875,,
26,674,,6104.4931640625,0.8045898079872131
26,674,6431.22900390625,,
27,699,,6003.25341796875,0.7989335060119629
27,699,6417.83984375,,
28,724,,5976.6484375,0.8053430914878845
28,724,6417.65576171875,,
29,749,,6008.927734375,0.8022063970565796
29,749,6424.08984375,,
30,774,,6052.93798828125,0.8046561479568481
30,774,6405.6201171875,,
31,799,,6053.58154296875,0.8043193221092224
31,799,6404.5380859375,,
32,824,,6025.97265625,0.804595410823822
32,824,6432.87158203125,,
33,849,,5998.53759765625,0.8005005121231079
33,849,6406.8828125,,
34,874,,5967.01513671875,0.805259644985199
34,874,6409.029296875,,
35,899,,6006.3876953125,0.8047547340393066
35,899,6415.212890625,,
36,924,,6009.32568359375,0.8021527528762817
36,924,6397.8515625,,
37,949,,5958.69189453125,0.8067230582237244
37,949,6404.083984375,,
38,974,,5978.73828125,0.8048848509788513
38,974,6399.38525390625,,
39,999,,6007.19189453125,0.7999727725982666
39,999,6421.78857421875,,
40,1024,,6055.3525390625,0.8041903972625732
40,1024,6395.49560546875,,
41,1049,,5997.54736328125,0.8071957230567932
41,1049,6402.640625,,
42,1074,,6027.82958984375,0.7960205078125
42,1074,6373.2685546875,,
43,1099,,6002.94921875,0.8054735064506531
43,1099,6391.28759765625,,
44,1124,,5987.3515625,0.8039819598197937
44,1124,6400.84375,,
45,1149,,6060.53955078125,0.800788938999176
45,1149,6402.107421875,,
46,1174,,6057.2275390625,0.8013755679130554
46,1174,6402.49169921875,,
47,1199,,5989.40576171875,0.8045262694358826
47,1199,6390.2275390625,,
48,1224,,6015.17578125,0.8036659359931946
48,1224,6399.505859375,,
49,1249,,6003.62548828125,0.804966926574707
49,1249,6378.35107421875,,
