epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,30,,4828.556640625,0.8245522379875183
0,30,8392.115234375,,
1,61,,4609.8837890625,0.8477566242218018
1,61,7908.8212890625,,
2,92,,4562.6943359375,0.8467594385147095
2,92,7779.990234375,,
3,123,,4537.99169921875,0.85489821434021
3,123,7816.087890625,,
4,154,,4473.30322265625,0.8593074679374695
4,154,7747.20166015625,,
5,185,,4572.162109375,0.8531702756881714
5,185,7704.5498046875,,
6,216,,4411.73583984375,0.8535408973693848
6,216,7705.654296875,,
7,247,,4495.2109375,0.8557595610618591
7,247,7753.16845703125,,
8,278,,4587.9228515625,0.8585638999938965
8,278,7680.02783203125,,
9,309,,4445.22216796875,0.8582421541213989
9,309,7631.83837890625,,
10,340,,4377.63427734375,0.8581973910331726
10,340,7608.90673828125,,
11,371,,4560.73876953125,0.8515580296516418
11,371,7607.78466796875,,
12,402,,4435.83447265625,0.8564605116844177
12,402,7593.78466796875,,
13,433,,4359.982421875,0.8562567234039307
13,433,7589.474609375,,
14,464,,4440.4140625,0.8547382950782776
14,464,7591.3212890625,,
15,495,,4415.10693359375,0.8547059297561646
15,495,7593.837890625,,
16,526,,4492.83984375,0.8606351613998413
16,526,7561.92626953125,,
17,557,,4567.65283203125,0.8480606079101562
17,557,7548.197265625,,
18,588,,4382.54345703125,0.8541883826255798
18,588,7537.88427734375,,
19,619,,4453.57470703125,0.8506602644920349
19,619,7529.46875,,
20,650,,4381.154296875,0.8547527194023132
20,650,7552.4560546875,,
21,681,,4396.3544921875,0.8533023595809937
21,681,7542.41748046875,,
22,712,,4335.4462890625,0.8554462790489197
22,712,7509.40625,,
23,743,,4318.6796875,0.8455367684364319
23,743,7571.59130859375,,
24,774,,4338.32666015625,0.8536710739135742
24,774,7506.74462890625,,
25,805,,4328.04345703125,0.8549931049346924
25,805,7501.876953125,,
26,836,,4384.54052734375,0.8558788299560547
26,836,7521.36279296875,,
27,867,,4389.74169921875,0.855728268623352
27,867,7524.37060546875,,
28,898,,4385.568359375,0.8566901087760925
28,898,7516.93359375,,
29,929,,4402.45068359375,0.859308123588562
29,929,7516.72265625,,
30,960,,4529.23193359375,0.8605219125747681
30,960,7494.2138671875,,
31,991,,4400.7236328125,0.8590335249900818
31,991,7491.06591796875,,
32,1022,,4370.904296875,0.8604699373245239
32,1022,7527.7861328125,,
33,1053,,4362.4423828125,0.8574225902557373
33,1053,7487.10009765625,,
34,1084,,4323.91552734375,0.8546643853187561
34,1084,7496.916015625,,
35,1115,,4319.6357421875,0.8575511574745178
