epoch,step,train_loss_RANK,val_kendall_corr_metric,val_loss_RANK,val_map_at_k_metric,val_ndcg_at_k_metric
0,15,,0.38557010889053345,4868.91650390625,0.860355794429779,0.7969682812690735
0,15,8328.6103515625,,,,
1,31,,0.43153882026672363,4648.505859375,0.8936527371406555,0.8555893898010254
1,31,7713.7685546875,,,,
2,47,,0.43649348616600037,4763.2705078125,0.8881895542144775,0.8586242198944092
2,47,7614.87646484375,,,,
3,63,,0.42065539956092834,4551.5,0.8925446271896362,0.8633803725242615
3,63,7623.11572265625,,,,
4,79,,0.4422088861465454,4557.67822265625,0.8983427286148071,0.882114589214325
4,79,7511.5068359375,,,,
5,95,,0.4220099151134491,4509.16259765625,0.8925966024398804,0.8318703770637512
5,95,7422.4091796875,,,,
6,111,,0.43168580532073975,4458.806640625,0.8966670036315918,0.8589916825294495
6,111,7453.48193359375,,,,
7,127,,0.42763254046440125,4503.5869140625,0.891822874546051,0.8435922265052795
7,127,7390.5869140625,,,,
8,143,,0.4432609975337982,4329.7021484375,0.9004433155059814,0.883971095085144
8,143,7360.61669921875,,,,
9,159,,0.41911521553993225,4367.39208984375,0.8990697860717773,0.8648239970207214
9,159,7402.28955078125,,,,
10,175,,0.42672228813171387,4412.8701171875,0.8925188183784485,0.8676727414131165
10,175,7366.32080078125,,,,
11,191,,0.4362810254096985,4386.13427734375,0.8947019577026367,0.876394510269165
11,191,7316.107421875,,,,
12,207,,0.42181432247161865,4449.833984375,0.8945277333259583,0.8477445840835571
12,207,7360.8544921875,,,,
13,223,,0.42436763644218445,4431.28466796875,0.8866117000579834,0.8488512635231018
13,223,7372.31591796875,,,,
14,239,,0.4344438314437866,4414.58837890625,0.9039266109466553,0.8743172287940979
14,239,7340.87646484375,,,,
15,255,,0.4425642490386963,4301.634765625,0.8977543115615845,0.8808043003082275
15,255,7339.87939453125,,,,
16,271,,0.4264844059944153,4337.455078125,0.8947384357452393,0.8776520490646362
16,271,7269.9736328125,,,,
17,287,,0.4222475588321686,4336.2783203125,0.904624879360199,0.8789358735084534
17,287,7229.1953125,,,,
18,303,,0.4245298504829407,4316.9794921875,0.9015985727310181,0.878889262676239
18,303,7219.83203125,,,,
19,319,,0.4053156077861786,4439.54150390625,0.9020450115203857,0.8662370443344116
19,319,7266.82373046875,,,,
20,335,,0.41865235567092896,4311.66845703125,0.9025781154632568,0.8800835609436035
20,335,7270.111328125,,,,
21,351,,0.41542237997055054,4277.66748046875,0.8991009593009949,0.8781114220619202
21,351,7303.10498046875,,,,
22,367,,0.4272189140319824,4352.603515625,0.8917346596717834,0.8669852614402771
22,367,7272.23974609375,,,,
23,383,,0.43171972036361694,4316.529296875,0.89498370885849,0.8784403204917908
23,383,7250.24169921875,,,,
24,399,,0.43453463912010193,4295.5224609375,0.9039017558097839,0.884016215801239
24,399,7243.44873046875,,,,
25,415,,0.4175773561000824,4366.35302734375,0.8996414542198181,0.8756239414215088
25,415,7200.17578125,,,,
26,431,,0.42606353759765625,4334.57373046875,0.9038889408111572,0.8761849999427795
26,431,7233.6826171875,,,,
27,447,,0.4222549796104431,4304.998046875,0.8953405022621155,0.8586454391479492
27,447,7248.08154296875,,,,
28,463,,0.4162902235984802,4399.33642578125,0.9048256874084473,0.8791475296020508
28,463,7255.12353515625,,,,
29,479,,0.42587193846702576,4276.01953125,0.8997334837913513,0.8800182938575745
29,479,7193.958984375,,,,
30,495,,0.4210321605205536,4289.66259765625,0.9017439484596252,0.8790721297264099
30,495,7250.31494140625,,,,
31,511,,0.4273892045021057,4265.158203125,0.8992217779159546,0.8850802183151245
31,511,7258.96240234375,,,,
32,527,,0.40534254908561707,4268.771484375,0.9022977948188782,0.8804199695587158
32,527,7300.94921875,,,,
33,543,,0.4205414652824402,4407.49072265625,0.9022940993309021,0.8780215978622437
33,543,7213.59130859375,,,,
34,559,,0.4228675067424774,4279.44091796875,0.9030935764312744,0.8788552284240723
34,559,7227.08642578125,,,,
35,575,,0.41937345266342163,4358.892578125,0.9035233855247498,0.8728545904159546
35,575,7222.349609375,,,,
36,591,,0.4259638786315918,4238.22705078125,0.9017283320426941,0.8802370429039001
36,591,7205.466796875,,,,
37,607,,0.41965433955192566,4233.40869140625,0.903140664100647,0.8817068934440613
37,607,7144.6376953125,,,,
38,623,,0.42261067032814026,4246.12451171875,0.9043688178062439,0.8852167725563049
38,623,7155.14208984375,,,,
39,639,,0.4403722584247589,4310.966796875,0.9078264236450195,0.8857248425483704
39,639,7153.0234375,,,,
40,655,,0.4250480830669403,4227.0205078125,0.9031836986541748,0.8827502131462097
40,655,7188.109375,,,,
41,671,,0.4300597012042999,4255.962890625,0.8983514308929443,0.8775789737701416
41,671,7138.44482421875,,,,
42,687,,0.42697930335998535,4226.07177734375,0.9105843901634216,0.8879790306091309
42,687,7196.0439453125,,,,
43,703,,0.4380691647529602,4336.51806640625,0.9129002690315247,0.8874078392982483
43,703,7139.3115234375,,,,
