epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4848.53515625,0.8344373106956482
0,15,8367.9560546875,,
1,31,,4618.9033203125,0.8471949100494385
1,31,7756.82421875,,
2,47,,4564.5107421875,0.8535151481628418
2,47,7553.78173828125,,
3,63,,4525.75927734375,0.856378972530365
3,63,7510.06005859375,,
4,79,,4577.45947265625,0.8415441513061523
4,79,7437.97900390625,,
5,95,,4456.6396484375,0.8549401760101318
5,95,7471.49951171875,,
6,111,,4476.73828125,0.860400378704071
6,111,7390.93359375,,
7,127,,4429.330078125,0.8560090661048889
7,127,7431.32421875,,
8,143,,4375.4716796875,0.8603028059005737
8,143,7343.4189453125,,
9,159,,4375.3876953125,0.863217830657959
9,159,7331.01513671875,,
10,175,,4321.14404296875,0.8573496341705322
10,175,7311.01806640625,,
11,191,,4322.9345703125,0.8584352731704712
11,191,7284.65185546875,,
12,207,,4321.9033203125,0.8543545603752136
12,207,7251.50537109375,,
13,223,,4376.4453125,0.8543456792831421
13,223,7295.34912109375,,
14,239,,4426.91259765625,0.8570473790168762
14,239,7315.513671875,,
15,255,,4263.6552734375,0.8626095056533813
15,255,7276.05126953125,,
16,271,,4340.61181640625,0.858096718788147
16,271,7238.0966796875,,
17,287,,4289.9296875,0.8544702529907227
17,287,7250.85595703125,,
18,303,,4268.01953125,0.855934202671051
18,303,7248.5166015625,,
19,319,,4373.0048828125,0.8592432737350464
19,319,7224.3916015625,,
20,335,,4327.078125,0.8527802228927612
20,335,7211.126953125,,
21,351,,4313.74462890625,0.8608441948890686
21,351,7260.44482421875,,
22,367,,4267.7724609375,0.8593587279319763
22,367,7238.91064453125,,
23,383,,4352.1796875,0.8580034375190735
23,383,7207.40771484375,,
24,399,,4229.43701171875,0.8597856163978577
24,399,7195.025390625,,
25,415,,4322.1875,0.8595851063728333
25,415,7188.900390625,,
26,431,,4245.06640625,0.8600679039955139
26,431,7190.36962890625,,
27,447,,4244.3828125,0.8603375554084778
27,447,7180.02490234375,,
28,463,,4339.43701171875,0.8594909906387329
28,463,7164.0107421875,,
29,479,,4226.7197265625,0.861356258392334
29,479,7144.552734375,,
30,495,,4346.37841796875,0.8574671149253845
30,495,7166.4208984375,,
31,511,,4276.8544921875,0.8573561310768127
31,511,7150.1142578125,,
32,527,,4337.22314453125,0.8578525185585022
32,527,7144.86279296875,,
33,543,,4221.796875,0.853717565536499
33,543,7156.26123046875,,
34,559,,4216.02587890625,0.8614414930343628
34,559,7105.0927734375,,
35,575,,4401.38232421875,0.8619746565818787
35,575,7155.41015625,,
36,591,,4250.68896484375,0.8681240081787109
36,591,7152.98583984375,,
37,607,,4247.5146484375,0.8647875785827637
37,607,7115.0556640625,,
38,623,,4221.83544921875,0.8633733987808228
38,623,7174.04736328125,,
39,639,,4214.705078125,0.8667092323303223
39,639,7115.521484375,,
40,655,,4193.1484375,0.8654255270957947
40,655,7108.49072265625,,
41,671,,4225.72998046875,0.8667212724685669
41,671,7109.58251953125,,
42,687,,4268.33642578125,0.8640362024307251
42,687,7208.36767578125,,
43,703,,4259.3974609375,0.855871319770813
43,703,7294.24462890625,,
44,719,,4234.15869140625,0.8612014651298523
44,719,7221.27001953125,,
45,735,,4219.966796875,0.8608149886131287
45,735,7157.43994140625,,
46,751,,4255.92236328125,0.8606911301612854
46,751,7119.42431640625,,
47,767,,4194.7705078125,0.8628082871437073
47,767,7115.33154296875,,
48,783,,4196.9580078125,0.865556538105011
48,783,7087.12646484375,,
49,799,,4169.27490234375,0.8657932281494141
49,799,7053.076171875,,
